cascade_id,start_ms,end_ms,width_ms,n_events,total_size,direction,bar60_before_tie,bar60_before_path,bar60_before_internal_bp,bar60_after_shift_tie,bar60_after_shift_path,bar60_after_shift_internal_bp,trade_before_tie,trade_before_path,trade_before_internal_bp,trade_after_shift_tie,trade_after_shift_path,trade_after_shift_internal_bp
binance_cm_real_012259,1711114427069,1711114464061,36992,3,894199.7,long,0,,-15.547239,0,,-19.141074,0,,-22.22045,0,,-22.22045
binance_cm_real_012260,1711114546092,1711114605055,58963,9,20518997.4,long,0,,-16.719895,0,,-29.651199,0,,-31.899952,0,,-31.899952
binance_cm_real_012261,1711115128080,1711115210032,81952,7,33295655.2,long,0,,-11.655286,0,,-32.468297,0,,-26.116233,0,,-26.116233
binance_cm_real_012262,1711115369034,1711115432036,63002,3,27347933.2,long,0,,-1.450324,0,,-14.834293,0,,-9.34342,0,,-9.34342
binance_cm_real_012263,1711115528049,1711115566019,37970,7,9798387.3,long,1,time_resolution,0.0,0,,-20.330533,0,,-21.984205,0,,-22.047423
binance_cm_real_012264,1711115800047,1711115800047,0,1,1325276.4,long,1,time_resolution,0.0,0,,-28.329239,1,time_resolution,0.0,0,,0.015846
binance_cm_real_012265,1711115891028,1711115976048,85020,9,47039332.5,long,0,,-26.316082,0,,0.428033,0,,-29.931904,0,,-29.916042
binance_cm_real_012266,1711116281080,1711116281080,0,1,16316595.9,short,1,time_resolution,0.0,0,,17.727474,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_012267,1711116891058,1711117014090,123032,6,15060576.2,mixed,0,,-30.987808,0,,15.810753,0,,17.089139,0,,17.089139
binance_cm_real_012268,1711117388019,1711117402059,14040,4,1946411.2,long,1,time_resolution,0.0,0,,-4.404964,0,,-17.530575,0,,-17.530575
binance_cm_real_012269,1711118128076,1711118128076,0,1,1330224.0,short,1,time_resolution,0.0,0,,0.347778,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012270,1711118465045,1711118465045,0,1,62933.7,long,1,time_resolution,0.0,0,,5.430313,1,time_resolution,0.0,0,,0.01589
binance_cm_real_012271,1711119252095,1711119260089,7994,4,29317205.6,long,1,time_resolution,0.0,0,,5.720386,0,,-15.223587,0,,-15.223587
binance_cm_real_012272,1711120174038,1711120174038,0,1,885350.2,short,1,time_resolution,0.0,0,,23.755262,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012273,1711120259120,1711120259120,0,1,762621.6,short,1,time_resolution,0.0,0,,32.019654,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012274,1711120489053,1711120489053,0,1,380007.6,long,1,time_resolution,0.0,0,,-11.16721,1,time_resolution,0.0,0,,0.078946
binance_cm_real_012275,1711121311040,1711121311040,0,1,3646295.7,short,1,time_resolution,0.0,0,,19.128253,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012276,1711121390025,1711121402056,12031,2,12425857.0,short,0,,34.427717,0,,29.842571,0,,20.626444,0,,20.61083
binance_cm_real_012277,1711121692080,1711121692080,0,1,18924819.2,long,1,time_resolution,0.0,0,,-23.692989,1,time_resolution,0.0,0,,1.564113
binance_cm_real_012278,1711123274086,1711123317101,43015,2,8157406.5,long,1,time_resolution,0.0,0,,-26.637418,0,,-13.133182,0,,-13.133182
binance_cm_real_012279,1711123435025,1711123460097,25072,3,92588683.4,long,0,,-23.218903,0,,-21.366414,0,,-16.925158,0,,-16.925158
binance_cm_real_012280,1711123577097,1711123577097,0,1,35204704.5,long,1,time_resolution,0.0,0,,-1.73122,1,time_resolution,0.0,0,,-0.047295
binance_cm_real_012281,1711124305078,1711124305078,0,1,825630.0,long,1,time_resolution,0.0,0,,-11.801663,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012282,1711125266069,1711125319091,53022,3,4165932.2,long,0,,-24.760337,0,,-19.640778,0,,-14.526971,0,,-14.526971
binance_cm_real_012283,1711125384022,1711125384022,0,1,4919210.4,long,1,time_resolution,0.0,0,,-17.842894,1,time_resolution,0.0,0,,-0.031712
binance_cm_real_012284,1711126225027,1711126291092,66065,5,33709840.8,long,0,,-17.035532,0,,-26.536727,0,,-24.432089,0,,-24.003177
binance_cm_real_012285,1711126629086,1711126631049,1963,2,228086869.1,short,1,time_resolution,0.0,0,,16.52409,0,,4.722628,0,,3.490638
binance_cm_real_012286,1711126694063,1711126694063,0,1,1839214.8,short,1,time_resolution,0.0,0,,11.934549,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012287,1711126865030,1711126865030,0,1,253856.8,short,1,time_resolution,0.0,0,,9.193206,1,time_resolution,0.0,0,,-0.015757
binance_cm_real_012288,1711127174072,1711127196024,21952,2,328014068.4,short,1,time_resolution,0.0,0,,39.029461,0,,10.186245,0,,9.400269
binance_cm_real_012289,1711128865090,1711128865090,0,1,9561945.0,short,1,time_resolution,0.0,0,,9.630824,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012290,1711130693051,1711130693051,0,1,127769.6,short,1,time_resolution,0.0,0,,21.546317,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012291,1711131340055,1711131379074,39019,2,29011998.9,long,0,,-16.20091,0,,-15.933776,0,,-14.046998,0,,-14.046998
binance_cm_real_012292,1711132752050,1711132752050,0,1,13438341.0,short,1,time_resolution,0.0,0,,7.621426,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012293,1711134726117,1711134726117,0,1,190822.2,long,1,time_resolution,0.0,0,,-10.697035,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012294,1711136122093,1711136122093,0,1,127673.2,short,1,time_resolution,0.0,0,,6.474724,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012295,1711136224078,1711136224078,0,1,638666.0,short,1,time_resolution,0.0,0,,12.887445,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012296,1711136878025,1711136894076,16051,3,80219058.8,short,0,,20.018281,0,,35.403715,0,,17.244746,0,,17.229126
binance_cm_real_012297,1711137158070,1711137158070,0,1,7250339.9,short,1,time_resolution,0.0,0,,18.17614,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012298,1711138054071,1711138075083,21012,3,1719333.9,long,1,time_resolution,0.0,0,,-13.736975,0,,-7.721777,0,,-7.721777
binance_cm_real_012299,1711138447039,1711138447039,0,1,133166883.0,long,1,time_resolution,0.0,0,,-11.710209,1,time_resolution,0.0,0,,0.786219
binance_cm_real_012300,1711140571105,1711140576074,4969,3,11880692.6,long,1,time_resolution,0.0,0,,-14.500503,0,,-6.799723,0,,-6.783983
binance_cm_real_012301,1711140638088,1711140645067,6979,2,8940830.3,long,1,time_resolution,0.0,0,,-12.867803,0,,-0.77271,0,,-0.473088
binance_cm_real_012302,1711141737024,1711141757083,20059,4,17954153.0,long,0,,-20.759226,0,,-33.820502,0,,-14.792736,0,,-14.792736
binance_cm_real_012303,1711141898036,1711141898036,0,1,63111.0,long,1,time_resolution,0.0,0,,-8.703289,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012304,1711142102109,1711142102109,0,1,189300.0,long,1,time_resolution,0.0,0,,-14.947423,1,time_resolution,0.0,0,,0.015848
binance_cm_real_012305,1711142448036,1711142459095,11059,3,26454195.2,long,1,time_resolution,0.0,0,,-41.704534,0,,-16.65045,0,,-16.65045
binance_cm_real_012306,1711143236032,1711143237078,1046,2,2263834.4,long,1,time_resolution,0.0,0,,-15.713727,0,,-6.02584,0,,-6.02584
binance_cm_real_012307,1711143300069,1711143300069,0,1,439582.5,long,1,time_resolution,0.0,0,,4.601149,1,time_resolution,0.0,0,,0.143319
binance_cm_real_012308,1711143370029,1711143446043,76014,12,499441017.0,long,0,,-50.923546,0,,-65.134398,0,,-60.037506,0,,-60.005613
binance_cm_real_012309,1711144056036,1711144056036,0,1,7721866.2,short,1,time_resolution,0.0,0,,31.311236,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012310,1711144435073,1711144435073,0,1,6306730.0,short,1,time_resolution,0.0,0,,19.462362,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_012311,1711145388046,1711145388046,0,1,9282619.2,long,1,time_resolution,0.0,0,,-16.193946,1,time_resolution,0.0,0,,0.079719
binance_cm_real_012312,1711146495113,1711146495113,0,1,163366408.5,short,1,time_resolution,0.0,0,,28.806519,1,time_resolution,0.0,0,,-1.524853
binance_cm_real_012313,1711147941070,1711147945033,3963,3,2389558.1,long,1,time_resolution,0.0,0,,-19.587488,0,,-7.168402,0,,-7.168402
binance_cm_real_012314,1711149873046,1711149873046,0,1,253930.8,short,1,time_resolution,0.0,0,,2.016491,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012315,1711151863104,1711151924095,60991,4,3314686.7,short,0,,2.342473,0,,36.4734,0,,33.730365,0,,33.714647
binance_cm_real_012316,1711157072056,1711157072056,0,1,127882.2,short,1,time_resolution,0.0,0,,7.338456,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012317,1711158384034,1711158425069,41035,2,1541987.8,short,0,,20.658997,0,,33.157378,0,,10.946711,0,,10.946711
binance_cm_real_012318,1711158491067,1711158510077,19010,3,39519327.3,short,1,time_resolution,0.0,0,,8.522445,0,,3.294785,0,,3.294785
binance_cm_real_012319,1711159534055,1711159534055,0,1,450770.6,short,1,time_resolution,0.0,0,,16.483132,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012320,1711159953026,1711159953026,0,1,64024.9,long,1,time_resolution,0.0,0,,-8.425389,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012321,1711160048042,1711160048042,0,1,255925.6,long,1,time_resolution,0.0,0,,-6.667864,1,time_resolution,0.0,0,,0.01563
binance_cm_real_012322,1711160119044,1711160119044,0,1,319700.5,long,1,time_resolution,0.0,0,,-13.954041,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012323,1711161071049,1711161071049,0,1,32807335.0,long,1,time_resolution,0.0,0,,0.375707,1,time_resolution,0.0,0,,0.705048
binance_cm_real_012324,1711163054073,1711163054073,0,1,446095.3,long,1,time_resolution,0.0,0,,-17.026747,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_012325,1711163877058,1711163877058,0,1,254580.0,long,1,time_resolution,0.0,0,,-3.440043,1,time_resolution,0.0,0,,0.094273
binance_cm_real_012326,1711164154058,1711164154058,0,1,5208640.0,long,1,time_resolution,0.0,0,,-7.627645,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012327,1711164267043,1711164267043,0,1,20829836.8,long,1,time_resolution,0.0,0,,-17.927122,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012328,1711164339069,1711164339069,0,1,570990.6,long,1,time_resolution,0.0,0,,1.150026,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012329,1711164659062,1711164680017,20955,3,139082894.7,long,1,time_resolution,0.0,0,,-3.155072,0,,-6.767629,0,,-6.751854
binance_cm_real_012330,1711164859028,1711164877078,18050,2,36960503.5,long,1,time_resolution,0.0,0,,-9.420765,0,,-4.415717,0,,-4.415717
binance_cm_real_012331,1711166618097,1711166618097,0,1,27371650.0,short,1,time_resolution,0.0,0,,8.785717,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_012332,1711166965055,1711166979097,14042,2,191757.6,short,1,time_resolution,0.0,0,,27.580155,0,,9.295862,0,,9.295862
binance_cm_real_012333,1711167489026,1711167489026,0,1,64108.8,short,1,time_resolution,0.0,0,,1.139663,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012334,1711174994092,1711174994092,0,1,321113.5,short,1,time_resolution,0.0,0,,-1.899948,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012335,1711175284100,1711175342070,57970,2,1028301.8,short,0,,6.851043,0,,1.588196,0,,6.20974,0,,6.20974
binance_cm_real_012336,1711176123050,1711176123050,0,1,28179868.8,short,1,time_resolution,0.0,0,,-9.371154,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012337,1711177682017,1711177699069,17052,2,3611341.4,short,1,time_resolution,0.0,0,,15.042403,0,,7.149138,0,,7.149138
binance_cm_real_012338,1711177901061,1711177901061,0,1,387797.4,short,1,time_resolution,0.0,0,,8.985283,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012339,1711178334044,1711178373054,39010,3,3693476.5,short,0,,30.213306,0,,50.66539,0,,18.820325,0,,18.804886
binance_cm_real_012340,1711179045101,1711179045101,0,1,1808293.2,long,1,time_resolution,0.0,0,,-4.798398,1,time_resolution,0.0,0,,0.510994
binance_cm_real_012341,1711181360026,1711181360026,0,1,1946448.0,short,1,time_resolution,0.0,0,,-6.969941,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012342,1711182256064,1711182256064,0,1,774000.0,long,1,time_resolution,0.0,0,,-6.258675,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012343,1711182738062,1711182749041,10979,2,18538251.5,long,1,time_resolution,0.0,0,,-5.620402,0,,-1.460144,0,,-1.242676
binance_cm_real_012344,1711189398095,1711189398095,0,1,452884.6,short,1,time_resolution,0.0,0,,0.27825,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012345,1711189966057,1711189966057,0,1,5181176.0,short,1,time_resolution,0.0,0,,12.390194,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012346,1711191112081,1711191112081,0,1,257856.0,long,1,time_resolution,0.0,0,,-9.052229,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012347,1711191187054,1711191207076,20022,4,6627364.9,long,1,time_resolution,0.0,0,,-19.24417,0,,-9.618866,0,,-9.618866
binance_cm_real_012348,1711198073050,1711198073050,0,1,64857.0,short,1,time_resolution,0.0,0,,15.457096,1,time_resolution,0.0,0,,0.015419
binance_cm_real_012349,1711198858067,1711198858067,0,1,1293474.0,long,1,time_resolution,0.0,0,,-9.621874,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012350,1711201475041,1711201475041,0,1,644243.0,long,1,time_resolution,0.0,0,,-16.044323,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012351,1711201609052,1711201609052,0,1,386172.0,long,1,time_resolution,0.0,0,,-5.885642,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012352,1711204098060,1711204132119,34059,3,9795485.0,short,1,time_resolution,0.0,0,,16.276067,0,,12.258133,0,,12.242714
binance_cm_real_012353,1711204244060,1711204258015,13955,8,62736397.9,short,1,time_resolution,0.0,0,,76.656524,0,,46.088898,0,,46.088898
binance_cm_real_012354,1711204370106,1711204383033,12927,3,2552372.4,short,0,,25.214654,0,,21.339011,0,,6.235748,0,,6.235748
binance_cm_real_012355,1711206973071,1711206973071,0,1,5073736.2,long,1,time_resolution,0.0,0,,-13.305943,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012356,1711207151044,1711207171071,20027,2,454303.3,long,1,time_resolution,0.0,0,,-19.182677,0,,-18.162816,0,,-18.162816
binance_cm_real_012357,1711207493075,1711207493075,0,1,4924830.4,long,1,time_resolution,0.0,0,,-9.943269,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012358,1711209213095,1711209213095,0,1,5863770.0,short,1,time_resolution,0.0,0,,17.387695,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012359,1711211443075,1711211443075,0,1,3928086.0,short,1,time_resolution,0.0,0,,26.758433,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012360,1711212145086,1711212193067,47981,5,4728665.3,short,0,,28.748875,0,,31.541361,0,,14.871973,0,,14.871973
binance_cm_real_012361,1711212448102,1711212448102,0,1,855784.8,short,1,time_resolution,0.0,0,,15.112752,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012362,1711215049041,1711215049041,0,1,1515253.8,short,1,time_resolution,0.0,0,,22.632108,1,time_resolution,0.0,0,,0.015179
binance_cm_real_012363,1711215136055,1711215163043,26988,2,659757.0,short,1,time_resolution,0.0,0,,17.841823,0,,4.017599,0,,4.017599
binance_cm_real_012364,1711215231096,1711215231096,0,1,528000.0,short,1,time_resolution,0.0,0,,2.728348,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012365,1711218934037,1711218940080,6043,2,15914673.7,long,1,time_resolution,0.0,0,,-9.307535,0,,0.137443,0,,0.137443
binance_cm_real_012366,1711219164030,1711219196076,32046,2,43904148.8,long,1,time_resolution,0.0,0,,-4.552544,0,,-1.054483,0,,-0.305647
binance_cm_real_012367,1711219449086,1711219449086,0,1,65366.8,long,1,time_resolution,0.0,0,,-4.490236,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012368,1711221311049,1711221366068,55019,2,130656.9,long,0,,-9.981489,0,,-18.174564,0,,-8.430749,0,,-8.430749
binance_cm_real_012369,1711221926038,1711221927053,1015,2,25619594.1,long,1,time_resolution,0.0,0,,-22.099042,0,,-5.813811,0,,-5.813811
binance_cm_real_012370,1711222722057,1711222722057,0,1,7869005.1,long,1,time_resolution,0.0,0,,-8.433322,1,time_resolution,0.0,0,,-0.015377
binance_cm_real_012371,1711223028045,1711223066059,38014,4,10458197.1,long,0,,-14.671032,0,,-23.083039,0,,-14.897189,0,,-14.897189
binance_cm_real_012372,1711224546048,1711224610063,64015,4,19489863.1,long,0,,-9.162693,0,,-14.51531,0,,-7.672346,0,,-7.672346
binance_cm_real_012373,1711225790065,1711225790065,0,1,260218.0,short,1,time_resolution,0.0,0,,4.505945,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012374,1711230223016,1711230223016,0,1,3000800.8,short,1,time_resolution,0.0,0,,3.120053,1,time_resolution,0.0,0,,-0.015329
binance_cm_real_012375,1711235007050,1711235007050,0,1,1295246.0,long,1,time_resolution,0.0,0,,-5.10819,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012376,1711235377053,1711235419055,42002,4,25744948.3,long,0,,-17.90455,0,,-25.267025,0,,-16.709923,0,,-16.709923
binance_cm_real_012377,1711236395055,1711236400098,5043,3,7803728.4,long,1,time_resolution,0.0,0,,-25.267208,0,,-0.46516,0,,-0.46516
binance_cm_real_012378,1711236559034,1711236560061,1027,2,14044614.8,long,1,time_resolution,0.0,0,,-11.778198,0,,-1.008892,0,,-0.993371
binance_cm_real_012379,1711237321073,1711237322076,1003,2,3797455.8,long,1,time_resolution,0.0,0,,0.698519,0,,2.53255,0,,2.53255
binance_cm_real_012380,1711238053081,1711238060111,7030,3,11443322.2,long,1,time_resolution,0.0,0,,-8.705128,0,,-4.75895,0,,-4.75895
binance_cm_real_012381,1711238130067,1711238190079,60012,6,116140808.6,long,0,,-10.89089,0,,-38.818245,0,,-48.759231,0,,-48.743668
binance_cm_real_012382,1711241315047,1711241315047,0,1,452207.0,short,1,time_resolution,0.0,0,,7.989867,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012383,1711243593077,1711243593077,0,1,129485.2,short,1,time_resolution,0.0,0,,16.35719,1,time_resolution,0.0,0,,-0.046337
binance_cm_real_012384,1711247291047,1711247324095,33048,2,450277.8,long,1,time_resolution,0.0,0,,-6.727593,0,,-4.243532,0,,-4.243532
binance_cm_real_012385,1711248750035,1711248750035,0,1,192713.1,long,1,time_resolution,0.0,0,,-8.029129,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012386,1711249508093,1711249517057,8964,2,12130574.4,long,1,time_resolution,0.0,0,,-13.357433,0,,-9.955551,0,,-9.955551
binance_cm_real_012387,1711249703085,1711249703085,0,1,3140116.0,long,1,time_resolution,0.0,0,,-2.230054,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012388,1711249795059,1711249795059,0,1,29454168.0,long,1,time_resolution,0.0,0,,-11.183955,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012389,1711249882092,1711249882092,0,1,7360448.5,long,1,time_resolution,0.0,0,,-3.95126,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012390,1711255110043,1711255117065,7022,2,9261173.0,long,1,time_resolution,0.0,0,,-7.774116,0,,-0.939405,0,,-0.923748
binance_cm_real_012391,1711256043078,1711256043078,0,1,64210.2,short,1,time_resolution,0.0,0,,-2.570242,1,time_resolution,0.0,0,,-0.015574
binance_cm_real_012392,1711256589033,1711256589033,0,1,1158222.6,short,1,time_resolution,0.0,0,,-1.648602,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012393,1711267050049,1711267063037,12988,2,7875388.8,short,1,time_resolution,0.0,0,,24.919098,0,,8.186047,0,,8.186047
binance_cm_real_012394,1711267646096,1711267646096,0,1,2136687.3,short,1,time_resolution,0.0,0,,13.442461,1,time_resolution,0.0,1,price_tick,0.0
binance_cm_real_012395,1711267781037,1711267781037,0,1,389013.0,short,1,time_resolution,0.0,0,,12.698099,1,time_resolution,0.0,1,time_resolution,0.0
binance_cm_real_012396,1711267874092,1711267895052,20960,3,6486242.3,short,1,time_resolution,0.0,0,,28.538399,0,,11.240078,0,,11.240078
binance_cm_real_012397,1711267979074,1711268011017,31943,2,1560644.0,short,0,,-0.661795,0,,3.278194,0,,10.404722,0,,10.404722
binance_cm_real_012398,1711268228029,1711268228029,0,1,1489017.7,long,1,time_resolution,0.0,0,,4.827863,1,time_resolution,0.0,1,time_resolution,0.0
