kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day
control,1728834079327,,,62127.3,,62127.3,21.7391,90.781,-19.5544,0.021898,97.8999,23,4726081.0,2024-10-13
control,1728834159383,,,62070.5,,62070.5,30.4348,100.015,-10.4214,0.027151,106.5087,23,4731012.0,2024-10-13
control,1728834369634,,,62119.9,,62119.9,21.7391,91.9831,-18.3655,0.022462,97.3201,23,4731054.0,2024-10-13
control,1728834639855,,,62230.8,,62230.8,73.913,73.9984,33.803,0.062021,78.5958,23,4745996.0,2024-10-13
control,1728835431316,,,62169.2,,62169.2,43.4783,83.9802,-26.2809,0.035417,86.681,23,4751948.0,2024-10-13
control,1728835613175,,,62230.1,,62230.1,73.913,74.1117,33.9158,0.064569,76.4916,23,4749655.0,2024-10-13
control,1728837683771,,,62602.9,,62602.9,59.0909,14.1205,-25.8361,0.057149,12.1198,22,5057827.0,2024-10-13
liq,1728839078116,BUY,30.0,62984.0,62736.7,62736.7,54.5455,-26.5554,53.512,0.344092,-49.5018,22,5091506.0,2024-10-13
liq,1728839078116,BUY,30.0,62984.0,62736.7,62736.7,54.5455,-26.5554,53.512,0.344092,-49.5018,22,5091506.0,2024-10-13
liq,1728839754066,BUY,38.0,63076.3,62826.0,62826.0,31.8182,-41.1496,38.8006,0.290204,-64.4777,22,5131254.0,2024-10-13
liq,1728839754066,BUY,38.0,63076.3,62826.0,62826.0,31.8182,-41.1496,38.8006,0.290204,-64.4777,22,5131254.0,2024-10-13
liq,1728839765047,BUY,2.0,63085.4,62840.0,62840.0,31.8182,-42.5862,37.3525,0.290934,-65.8884,22,5136424.0,2024-10-13
liq,1728839765047,BUY,2.0,63085.4,62840.0,62840.0,31.8182,-42.5862,37.3525,0.290934,-65.8884,22,5136424.0,2024-10-13
liq,1728841346155,SELL,22.0,62278.1,62518.7,62518.7,68.1818,66.3473,-43.7211,0.205515,62.2254,22,5251626.0,2024-10-13
liq,1728841346155,SELL,22.0,62278.1,62518.7,62518.7,68.1818,66.3473,-43.7211,0.205515,62.2254,22,5251626.0,2024-10-13
control,1728841871015,,,62463.5,,62463.5,27.2727,36.469,-73.2726,0.026399,31.6694,22,5338192.0,2024-10-13
control,1728842263531,,,62459.1,,62459.1,27.2727,37.176,-72.5733,0.028229,32.1844,22,5365977.0,2024-10-13
liq,1728843162187,SELL,1243.0,62039.8,62273.1,62268.0,31.8182,105.0129,-5.4782,0.152285,99.1648,22,5388320.0,2024-10-13
liq,1728843162187,SELL,1243.0,62039.8,62273.1,62268.0,31.8182,105.0129,-5.4782,0.152285,99.1648,22,5388320.0,2024-10-13
control,1728843862970,,,62456.2,,62456.2,45.4545,37.6421,-72.1124,0.032604,31.3133,22,5406447.0,2024-10-13
liq,1728844384128,BUY,1.0,62821.4,62568.9,62568.9,95.4545,-0.7412,49.3551,0.429349,-28.3111,22,5296038.0,2024-10-13
liq,1728844384128,BUY,1.0,62821.4,62568.9,62568.9,95.4545,-0.7412,49.3551,0.429349,-28.3111,22,5296038.0,2024-10-13
control,1728845180162,,,62325.0,,62325.0,54.5455,58.7723,-51.2132,0.041223,50.6573,22,5324270.0,2024-10-13
control,1728845703854,,,62404.9,,62404.9,54.5455,45.8935,-63.9511,0.039141,37.4841,22,5334194.0,2024-10-13
control,1728845931718,,,62394.0,,62394.0,54.5455,47.6485,-62.2153,0.039604,39.1871,22,5332841.0,2024-10-13
control,1728846046160,,,62402.9,,62402.9,54.5455,46.2155,-63.6327,0.040145,37.6642,22,5326047.0,2024-10-13
control,1728846351352,,,62462.1,,62462.1,45.4545,36.694,-73.0501,0.036468,28.069,22,5325559.0,2024-10-13
liq,1728848012058,BUY,15.0,62832.8,62601.0,62602.7,95.4545,-2.5554,47.5319,0.352213,-31.7399,22,5332807.0,2024-10-13
liq,1728848012058,BUY,15.0,62832.8,62601.0,62602.7,95.4545,-2.5554,47.5319,0.352213,-31.7399,22,5332807.0,2024-10-13
control,1728848699047,,,62621.4,,62621.4,81.8182,11.162,81.4507,0.078521,1.8307,22,5354618.0,2024-10-13
control,1728850097018,,,62626.2,,62626.2,86.3636,0.3943,80.678,0.08414,0.7809,22,5392322.0,2024-10-13
control,1728852040888,,,62614.7,,62614.7,86.3636,2.231,72.457,0.089039,2.0751,22,5387385.0,2024-10-13
control,1728852087350,,,62593.4,,62593.4,77.2727,5.6347,75.8846,0.079863,5.4784,22,5387780.0,2024-10-13
control,1728852242136,,,62574.8,,62574.8,77.2727,8.6088,78.8796,0.080266,8.4113,22,5387243.0,2024-10-13
control,1728852387451,,,62602.8,,62602.8,86.3636,4.1323,74.3717,0.08927,3.9253,22,5387407.0,2024-10-13
control,1728853623176,,,62679.9,,62679.9,95.4545,1.8185,61.9796,0.105274,-8.4452,22,5407063.0,2024-10-13
control,1728854184873,,,62676.0,,62676.0,95.4545,2.4408,62.6057,0.107451,-7.9888,22,5406786.0,2024-10-13
liq,1728854705028,BUY,149.0,63092.1,62841.8,62841.7,4.5455,-43.6436,-3.7584,0.204923,-73.8452,22,5426471.0,2024-10-13
liq,1728854705028,BUY,149.0,63092.1,62841.8,62841.7,4.5455,-43.6436,-3.7584,0.204923,-73.8452,22,5426471.0,2024-10-13
liq,1728855128126,BUY,152.0,63105.2,62850.0,62850.0,13.6364,-45.7104,-5.8335,0.12166,-75.8378,22,5443436.0,2024-10-13
liq,1728855128126,BUY,152.0,63105.2,62850.0,62850.0,13.6364,-45.7104,-5.8335,0.12166,-75.8378,22,5443436.0,2024-10-13
liq,1728855204103,BUY,1.0,63209.7,62973.0,62973.0,31.8182,-62.1671,17.6143,0.108623,-90.8887,22,5599123.0,2024-10-13
liq,1728855204103,BUY,1.0,63209.7,62973.0,62973.0,31.8182,-62.1671,17.6143,0.108623,-90.8887,22,5599123.0,2024-10-13
liq,1728857040025,BUY,3.0,63294.4,63047.4,63047.4,13.6364,-75.4659,-25.7438,0.073188,-102.9302,22,5774055.0,2024-10-13
liq,1728857040025,BUY,3.0,63294.4,63047.4,63047.4,13.6364,-75.4659,-25.7438,0.073188,-102.9302,22,5774055.0,2024-10-13
liq,1728857063064,BUY,2.0,63303.6,63065.8,63064.6,13.6364,-76.9082,-27.1934,0.073885,-104.2877,22,5781521.0,2024-10-13
liq,1728857063064,BUY,2.0,63303.6,63065.8,63064.6,13.6364,-76.9082,-27.1934,0.073885,-104.2877,22,5781521.0,2024-10-13
control,1728857773079,,,62932.4,,62932.4,59.0909,-18.3779,31.6301,0.049292,-45.4797,22,5843287.0,2024-10-13
control,1728858597470,,,62737.0,,62737.0,81.8182,-7.2847,62.8745,0.083554,-14.6825,22,5868722.0,2024-10-13
control,1728860286965,,,62765.9,,62765.9,86.3636,-1.8976,58.2412,0.089199,-19.9039,22,5883505.0,2024-10-13
liq,1728861548119,SELL,301.0,62350.0,62581.3,62590.1,42.8571,54.7391,-55.2023,0.218692,44.575,21,5806406.0,2024-10-13
liq,1728861548119,SELL,301.0,62350.0,62581.3,62590.1,42.8571,54.7391,-55.2023,0.218692,44.575,21,5806406.0,2024-10-13
control,1728862103063,,,62647.4,,62647.4,80.9524,7.0072,77.2667,0.090992,-3.3223,21,5809286.0,2024-10-13
control,1728862267079,,,62667.8,,62667.8,95.2381,3.7496,73.9863,0.106564,-6.7597,21,5800896.0,2024-10-13
control,1728862533405,,,62736.4,,62736.4,85.7143,2.8037,62.9708,0.091901,-17.7755,21,5802043.0,2024-10-13
control,1728862572198,,,62714.0,,62714.0,95.2381,-3.6199,66.565,0.10783,-14.2113,21,5802158.0,2024-10-13
control,1728864796256,,,62668.0,,62668.0,95.2381,3.7177,73.9542,0.111081,-7.0302,21,5918658.0,2024-10-14
control,1728865145119,,,62506.0,,62506.0,66.6667,29.6449,100.0633,0.07394,18.6241,21,5941795.0,2024-10-14
control,1728865264023,,,62602.8,,62602.8,80.9524,14.1364,84.4461,0.091379,2.3867,21,5893617.0,2024-10-14
control,1728865291438,,,62605.9,,62605.9,80.9524,13.6406,83.9467,0.091457,1.873,21,5892662.0,2024-10-14
control,1728865631869,,,62663.9,,62663.9,95.2381,4.3722,74.6133,0.112176,-7.5223,21,5895058.0,2024-10-14
control,1728866268594,,,62631.9,,62631.9,80.9524,9.4837,79.7606,0.095535,-2.7418,21,5899379.0,2024-10-14
control,1728866594864,,,62541.6,,62541.6,76.1905,23.9358,94.3142,0.079872,11.6295,21,5906017.0,2024-10-14
liq,1728866962145,SELL,1.0,62246.2,62472.0,62472.4,60.0,71.5061,142.2185,0.245333,58.944,20,5920420.0,2024-10-14
liq,1728866962145,SELL,1.0,62246.2,62472.0,62472.4,60.0,71.5061,142.2185,0.245333,58.944,20,5920420.0,2024-10-14
liq,1728867043085,SELL,9.0,62196.9,62436.4,62436.4,30.0,79.4892,150.2576,0.201638,66.7616,20,5949306.0,2024-10-14
liq,1728867043085,SELL,9.0,62196.9,62436.4,62436.4,30.0,79.4892,150.2576,0.201638,66.7616,20,5949306.0,2024-10-14
liq,1728867059056,SELL,248.0,62187.2,62420.9,62425.1,30.0,81.0614,151.8409,0.201823,68.3253,20,5950675.0,2024-10-14
liq,1728867059056,SELL,248.0,62187.2,62420.9,62425.1,30.0,81.0614,151.8409,0.201823,68.3253,20,5950675.0,2024-10-14
control,1728867496735,,,62514.0,,62514.0,73.6842,28.3613,-81.2916,0.086583,15.2913,19,6028798.0,2024-10-14
control,1728867990907,,,62525.0,,62525.0,73.6842,26.5971,86.9072,0.089528,13.2236,19,6027802.0,2024-10-14
control,1728868038190,,,62558.2,,62558.2,68.4211,21.2759,81.5541,0.079017,7.8999,19,6027408.0,2024-10-14
control,1728868079850,,,62518.1,,62518.1,72.2222,27.7037,-81.9421,0.089569,14.3105,18,6027883.0,2024-10-14
control,1728868410477,,,62620.0,,62620.0,77.7778,11.3858,71.6045,0.095046,-2.3882,18,6001023.0,2024-10-14
control,1728870189029,,,62634.9,,62634.9,83.3333,9.0043,69.2086,0.100966,-6.8201,18,5773616.0,2024-10-14
control,1728871891542,,,62525.9,,62525.9,77.7778,16.4363,-83.1794,0.099916,9.4041,18,5648905.0,2024-10-14
control,1728872150214,,,62490.3,,62490.3,77.7778,22.1425,-77.5299,0.100971,15.0074,18,5625705.0,2024-10-14
control,1728872675153,,,62540.9,,62540.9,66.6667,14.0339,84.3428,0.090206,6.824,18,5621190.0,2024-10-14
control,1728873670017,,,62571.6,,62571.6,72.2222,9.1207,79.3951,0.09211,1.7502,18,5616496.0,2024-10-14
control,1728874245047,,,62511.6,,62511.6,83.3333,18.7276,-80.9108,0.104448,11.287,18,5615787.0,2024-10-14
control,1728874875985,,,62580.3,,62580.3,72.2222,-12.2563,77.9938,0.094342,0.1658,18,5611314.0,2024-10-14
liq,1728875837112,BUY,7.0,63060.7,62817.3,62816.8,0.0,-58.5788,1.2191,0.206116,-76.063,18,5637863.0,2024-10-14
liq,1728875837112,BUY,7.0,63060.7,62817.3,62816.8,0.0,-58.5788,1.2191,0.206116,-76.063,18,5637863.0,2024-10-14
liq,1728875847058,BUY,1.0,63071.5,62821.4,62821.3,0.0,-60.2811,-0.4935,0.20614,-77.7612,18,5638038.0,2024-10-14
liq,1728875847058,BUY,1.0,63071.5,62821.4,62821.3,0.0,-60.2811,-0.4935,0.20614,-77.7612,18,5638038.0,2024-10-14
liq,1728876105137,BUY,6.0,63134.7,62902.0,62902.0,0.0,-70.2311,-10.5033,0.12167,-87.4112,18,5676033.0,2024-10-14
liq,1728876105137,BUY,6.0,63134.7,62902.0,62902.0,0.0,-70.2311,-10.5033,0.12167,-87.4112,18,5676033.0,2024-10-14
liq,1728876178104,BUY,7.0,63183.4,62944.0,62944.0,0.0,-77.8847,-18.203,0.066552,-94.9132,18,5678874.0,2024-10-14
liq,1728876178104,BUY,7.0,63183.4,62944.0,62944.0,0.0,-77.8847,-18.203,0.066552,-94.9132,18,5678874.0,2024-10-14
liq,1728876361084,BUY,16.0,63285.9,63043.3,63043.2,0.0,-93.9549,-34.3698,0.00435,-109.8161,18,5773533.0,2024-10-14
liq,1728876361084,BUY,16.0,63285.9,63043.3,63043.2,0.0,-93.9549,-34.3698,0.00435,-109.8161,18,5773533.0,2024-10-14
liq,1728876468110,BUY,45.0,63535.9,63296.3,63290.0,0.0,-132.933,-33.8171,0.002427,-144.9194,22,6010862.0,2024-10-14
liq,1728876468110,BUY,45.0,63535.9,63296.3,63290.0,0.0,-132.933,-33.8171,0.002427,-144.9194,22,6010862.0,2024-10-14
liq,1728876871130,BUY,743.0,63607.0,63380.6,63380.1,0.0,-143.9624,-35.0023,0.006231,-151.3115,23,6282600.0,2024-10-14
liq,1728876871130,BUY,743.0,63607.0,63380.6,63380.1,0.0,-143.9624,-35.0023,0.006231,-151.3115,23,6282600.0,2024-10-14
liq,1728876879040,BUY,297.0,63621.5,63380.1,63380.8,0.0,-146.2087,-77.0249,0.007147,-153.4492,23,6288341.0,2024-10-14
liq,1728876879040,BUY,297.0,63621.5,63380.1,63380.8,0.0,-146.2087,-77.0249,0.007147,-153.4492,23,6288341.0,2024-10-14
liq,1728876887052,BUY,4.0,63638.7,63394.1,63394.0,0.0,-148.872,-79.7069,0.00875,-155.9229,23,6298498.0,2024-10-14
liq,1728876887052,BUY,4.0,63638.7,63394.1,63394.0,0.0,-148.872,-79.7069,0.00875,-155.9229,23,6298498.0,2024-10-14
liq,1728876891016,BUY,27.0,63701.8,63499.8,63499.8,0.0,-158.63,-29.9218,0.001031,-164.8769,25,6338837.0,2024-10-14
liq,1728876891016,BUY,27.0,63701.8,63499.8,63499.8,0.0,-158.63,-29.9218,0.001031,-164.8769,25,6338837.0,2024-10-14
liq,1728876900094,BUY,1.0,63768.7,63523.7,63526.8,0.0,-168.9547,-30.4218,0.009588,-173.9207,26,6399155.0,2024-10-14
liq,1728876900094,BUY,1.0,63768.7,63523.7,63526.8,0.0,-168.9547,-30.4218,0.009588,-173.9207,26,6399155.0,2024-10-14
liq,1728876913047,BUY,60.0,63791.7,63577.1,63577.1,0.0,-172.4992,-34.0163,0.001925,-176.9189,26,6424085.0,2024-10-14
liq,1728876913047,BUY,60.0,63791.7,63577.1,63577.1,0.0,-172.4992,-34.0163,0.001925,-176.9189,26,6424085.0,2024-10-14
liq,1728876914067,BUY,10.0,63836.9,63600.3,63600.3,0.0,-179.4576,-41.0728,0.002443,-183.8001,26,6427418.0,2024-10-14
liq,1728876914067,BUY,10.0,63836.9,63600.3,63600.3,0.0,-179.4576,-41.0728,0.002443,-183.8001,26,6427418.0,2024-10-14
liq,1728876916136,BUY,114.0,63850.9,63626.6,63634.9,0.0,-181.6109,-43.2564,0.005605,-184.9597,27,6469896.0,2024-10-14
liq,1728876916136,BUY,114.0,63850.9,63626.6,63634.9,0.0,-181.6109,-43.2564,0.005605,-184.9597,27,6469896.0,2024-10-14
liq,1728876967080,BUY,7.0,63881.3,63634.8,63634.8,0.0,-186.2833,-67.8688,0.006777,-188.5827,27,6517094.0,2024-10-14
liq,1728876967080,BUY,7.0,63881.3,63634.8,63634.8,0.0,-186.2833,-67.8688,0.006777,-188.5827,27,6517094.0,2024-10-14
liq,1728876978022,BUY,18.0,63897.8,63640.0,63640.0,0.0,-188.8174,-70.4335,0.008629,-190.8357,27,6529186.0,2024-10-14
liq,1728876978022,BUY,18.0,63897.8,63640.0,63640.0,0.0,-188.8174,-70.4335,0.008629,-190.8357,27,6529186.0,2024-10-14
liq,1728877032111,BUY,32.0,63942.8,63709.4,63709.4,0.0,-195.7221,-37.6716,0.002068,-196.3722,28,6588227.0,2024-10-14
liq,1728877032111,BUY,32.0,63942.8,63709.4,63709.4,0.0,-195.7221,-37.6716,0.002068,-196.3722,28,6588227.0,2024-10-14
liq,1728877037076,BUY,102.0,63968.1,63728.4,63728.3,0.0,-199.5998,-31.6534,0.006458,-199.5502,29,6617334.0,2024-10-14
liq,1728877037076,BUY,102.0,63968.1,63728.4,63728.3,0.0,-199.5998,-31.6534,0.006458,-199.5502,29,6617334.0,2024-10-14
liq,1728877077103,BUY,13.0,63995.7,63747.1,63747.0,0.0,-203.8265,-35.9526,0.002834,-202.407,29,6671576.0,2024-10-14
liq,1728877077103,BUY,13.0,63995.7,63747.1,63747.0,0.0,-203.8265,-35.9526,0.002834,-202.407,29,6671576.0,2024-10-14
liq,1728877086127,BUY,287.0,64024.2,63800.0,63800.0,0.0,-208.1872,-30.4284,0.000494,-206.4416,30,6684501.0,2024-10-14
liq,1728877086127,BUY,287.0,64024.2,63800.0,63800.0,0.0,-208.1872,-30.4284,0.000494,-206.4416,30,6684501.0,2024-10-14
liq,1728877088121,BUY,30.0,64050.1,63800.0,63800.0,0.0,-212.1467,-34.4598,0.001311,-210.25,30,6690293.0,2024-10-14
liq,1728877088121,BUY,30.0,64050.1,63800.0,63800.0,0.0,-212.1467,-34.4598,0.001311,-210.25,30,6690293.0,2024-10-14
liq,1728877107082,BUY,4.0,64061.6,63822.9,63822.0,0.0,-213.9038,-36.2488,0.003845,-211.5132,30,6708096.0,2024-10-14
liq,1728877107082,BUY,4.0,64061.6,63822.9,63822.0,0.0,-213.9038,-36.2488,0.003845,-211.5132,30,6708096.0,2024-10-14
liq,1728877283079,BUY,26.0,64120.4,63901.6,63901.1,0.0,-213.1008,-35.4312,0.00477,-215.8641,31,6882526.0,2024-10-14
liq,1728877283079,BUY,26.0,64120.4,63901.6,63901.1,0.0,-213.1008,-35.4312,0.00477,-215.8641,31,6882526.0,2024-10-14
liq,1728877284137,BUY,490.0,64139.2,63901.7,63901.6,0.0,-215.9694,-38.3519,0.005561,-218.5886,31,6888000.0,2024-10-14
liq,1728877284137,BUY,490.0,64139.2,63901.7,63901.6,0.0,-215.9694,-38.3519,0.005561,-218.5886,31,6888000.0,2024-10-14
liq,1728877292052,BUY,600.0,64151.4,63919.6,63918.1,0.0,-217.8301,-30.2866,0.008876,-219.848,32,6910990.0,2024-10-14
liq,1728877292052,BUY,600.0,64151.4,63919.6,63918.1,0.0,-217.8301,-30.2866,0.008876,-219.848,32,6910990.0,2024-10-14
liq,1728877293075,BUY,36.0,64159.6,63928.1,63928.1,0.0,-219.0803,-31.5608,0.000288,-221.0338,32,6913355.0,2024-10-14
liq,1728877293075,BUY,36.0,64159.6,63928.1,63928.1,0.0,-219.0803,-31.5608,0.000288,-221.0338,32,6913355.0,2024-10-14
liq,1728877328102,BUY,3.0,64175.4,63942.5,63942.4,0.0,-221.4884,-34.015,0.001025,-222.1015,32,6964201.0,2024-10-14
liq,1728877328102,BUY,3.0,64175.4,63942.5,63942.4,0.0,-221.4884,-34.015,0.001025,-222.1015,32,6964201.0,2024-10-14
liq,1728877412166,BUY,3.0,64311.2,64053.3,64056.2,0.0,-242.1368,-35.1594,0.003196,-239.0668,34,7097956.0,2024-10-14
liq,1728877412166,BUY,3.0,64311.2,64053.3,64056.2,0.0,-242.1368,-35.1594,0.003196,-239.0668,34,7097956.0,2024-10-14
liq,1728877422059,BUY,21.0,64314.2,64094.1,64094.0,0.0,-242.5919,-45.5787,0.006036,-238.9355,34,7116359.0,2024-10-14
liq,1728877422059,BUY,21.0,64314.2,64094.1,64094.0,0.0,-242.5919,-45.5787,0.006036,-238.9355,34,7116359.0,2024-10-14
liq,1728877423132,BUY,3.0,64336.9,64100.0,64100.0,0.0,-246.0346,-49.0909,0.007845,-242.0096,34,7129334.0,2024-10-14
liq,1728877423132,BUY,3.0,64336.9,64100.0,64100.0,0.0,-246.0346,-49.0909,0.007845,-242.0096,34,7129334.0,2024-10-14
liq,1728877426126,BUY,246.0,64363.4,64106.0,64106.0,0.0,-250.0506,-53.1879,0.008758,-245.8407,34,7135896.0,2024-10-14
liq,1728877426126,BUY,246.0,64363.4,64106.0,64106.0,0.0,-250.0506,-53.1879,0.008758,-245.8407,34,7135896.0,2024-10-14
liq,1728877811098,BUY,299.0,64385.0,64130.9,64130.9,0.0,-253.3215,-36.628,0.000153,-233.5792,35,7720961.0,2024-10-14
liq,1728877811098,BUY,299.0,64385.0,64130.9,64130.9,0.0,-253.3215,-36.628,0.000153,-233.5792,35,7720961.0,2024-10-14
liq,1728877827101,BUY,5.0,64394.4,64152.1,64152.1,0.0,-254.7443,-38.0824,0.003943,-234.2583,35,7750331.0,2024-10-14
liq,1728877827101,BUY,5.0,64394.4,64152.1,64152.1,0.0,-254.7443,-38.0824,0.003943,-234.2583,35,7750331.0,2024-10-14
liq,1728877830062,BUY,4.0,64406.6,64161.4,64161.3,0.0,-256.5903,-39.9694,0.004067,-236.0837,35,7751297.0,2024-10-14
liq,1728877830062,BUY,4.0,64406.6,64161.4,64161.3,0.0,-256.5903,-39.9694,0.004067,-236.0837,35,7751297.0,2024-10-14
liq,1728878166067,BUY,5.0,64427.8,64185.7,64185.7,0.0,-259.7963,-33.29,0.000426,-235.8463,36,7894360.0,2024-10-14
liq,1728878166067,BUY,5.0,64427.8,64185.7,64185.7,0.0,-259.7963,-33.29,0.000426,-235.8463,36,7894360.0,2024-10-14
liq,1728878171091,BUY,12.0,64452.0,64206.4,64206.4,0.0,-263.4535,-37.0323,0.001664,-239.2617,36,7904146.0,2024-10-14
liq,1728878171091,BUY,12.0,64452.0,64206.4,64206.4,0.0,-263.4535,-37.0323,0.001664,-239.2617,36,7904146.0,2024-10-14
liq,1728878172152,BUY,7.0,64452.5,64206.4,64206.4,0.0,-263.529,-37.1096,0.001726,-239.3249,36,7904636.0,2024-10-14
liq,1728878172152,BUY,7.0,64452.5,64206.4,64206.4,0.0,-263.529,-37.1096,0.001726,-239.3249,36,7904636.0,2024-10-14
liq,1728878189054,BUY,163.0,64493.6,64300.1,64300.1,0.0,-269.7338,-162.1641,0.012437,-242.1568,37,8034343.0,2024-10-14
liq,1728878189054,BUY,163.0,64493.6,64300.1,64300.1,0.0,-269.7338,-162.1641,0.012437,-242.1568,37,8034343.0,2024-10-14
liq,1728878412132,BUY,36.0,64600.6,64376.1,64378.0,0.0,-285.8504,-30.1,0.003588,-250.6727,39,8332009.0,2024-10-14
liq,1728878412132,BUY,36.0,64600.6,64376.1,64378.0,0.0,-285.8504,-30.1,0.003588,-250.6727,39,8332009.0,2024-10-14
liq,1728878489026,BUY,2.0,64669.7,64434.9,64434.9,0.0,-296.23,-188.9532,0.008212,-259.2584,39,8402714.0,2024-10-14
liq,1728878489026,BUY,2.0,64669.7,64434.9,64434.9,0.0,-296.23,-188.9532,0.008212,-259.2584,39,8402714.0,2024-10-14
liq,1728878492137,BUY,270.0,64683.0,64462.7,64462.5,0.0,-298.2253,-32.8435,0.001479,-260.7207,40,8422988.0,2024-10-14
liq,1728878492137,BUY,270.0,64683.0,64462.7,64462.5,0.0,-298.2253,-32.8435,0.001479,-260.7207,40,8422988.0,2024-10-14
liq,1728878494079,BUY,47.0,64696.4,64469.2,64468.5,0.0,-300.2347,-34.9079,0.002606,-262.4808,40,8432506.0,2024-10-14
liq,1728878494079,BUY,47.0,64696.4,64469.2,64468.5,0.0,-300.2347,-34.9079,0.002606,-262.4808,40,8432506.0,2024-10-14
liq,1728878507116,BUY,5.0,64711.7,64473.8,64473.7,0.0,-302.5281,-37.264,0.004585,-264.3316,40,8449270.0,2024-10-14
liq,1728878507116,BUY,5.0,64711.7,64473.8,64473.7,0.0,-302.5281,-37.264,0.004585,-264.3316,40,8449270.0,2024-10-14
liq,1728878529115,BUY,1.0,64731.9,64500.0,64499.9,0.0,-305.5542,-198.3805,0.008874,-266.3906,40,8485658.0,2024-10-14
liq,1728878529115,BUY,1.0,64731.9,64500.0,64499.9,0.0,-305.5542,-198.3805,0.008874,-266.3906,40,8485658.0,2024-10-14
control,1728879072383,,,64257.1,,64257.1,78.0488,-233.9213,43.2527,0.038883,-180.3016,41,9128576.0,2024-10-14
control,1728879433193,,,64106.0,,64106.0,80.4878,-210.9023,66.9249,0.039448,-153.3037,41,9329706.0,2024-10-14
liq,1728882332076,SELL,44.0,63819.5,64070.1,64070.2,43.9024,41.6151,-58.251,0.136105,-94.968,41,10014963.0,2024-10-14
liq,1728882332076,SELL,44.0,63819.5,64070.1,64070.2,43.9024,41.6151,-58.251,0.136105,-94.968,41,10014963.0,2024-10-14
liq,1728882421093,SELL,12.0,63739.4,63963.5,63962.1,12.1951,54.2342,-45.7574,0.065766,-80.7147,41,10159898.0,2024-10-14
liq,1728882421093,SELL,12.0,63739.4,63963.5,63962.1,12.1951,54.2342,-45.7574,0.065766,-80.7147,41,10159898.0,2024-10-14
liq,1728883631079,SELL,1.0,63583.3,63889.9,63890.0,17.0732,78.9178,-21.3193,0.076934,-53.415,41,10395274.0,2024-10-14
liq,1728883631079,SELL,1.0,63583.3,63889.9,63890.0,17.0732,78.9178,-21.3193,0.076934,-53.415,41,10395274.0,2024-10-14
control,1728884680178,,,63898.8,,63898.8,75.6098,29.1532,-70.5889,0.037058,-100.6308,41,10562713.0,2024-10-14
control,1728885425528,,,63916.6,,63916.6,78.0488,26.3602,-73.3542,0.040806,-102.7618,41,10607698.0,2024-10-14
control,1728885569169,,,63905.8,,63905.8,78.0488,28.0546,-71.6766,0.042079,-100.9572,41,10621730.0,2024-10-14
control,1728886242583,,,63858.8,,63858.8,60.9756,35.4353,-64.3693,0.028337,-93.1735,41,10651685.0,2024-10-14
control,1728886827645,,,63895.9,,63895.9,78.0488,29.6084,-70.1383,0.04526,-98.3083,41,10633669.0,2024-10-14
control,1728886985342,,,63899.4,,63899.4,78.0488,29.059,-70.6822,0.045496,-98.8085,41,10633106.0,2024-10-14
control,1728887743703,,,64015.9,,64015.9,73.1707,10.8075,81.0938,0.035814,-114.3913,41,10820517.0,2024-10-14
control,1728887778804,,,63990.8,,63990.8,73.1707,14.7342,-84.8645,0.035892,-110.5032,41,10821148.0,2024-10-14
control,1728888918557,,,64101.1,,64101.1,97.561,-2.4983,67.6945,0.065007,-125.531,41,10972273.0,2024-10-14
control,1728889453402,,,64048.8,,64048.8,75.6098,5.6653,75.9154,0.040013,-116.6392,41,11041279.0,2024-10-14
control,1728890028415,,,64094.8,,64094.8,97.561,-1.5157,68.684,0.069664,-122.8467,41,11071033.0,2024-10-14
control,1728891592562,,,64197.2,,64197.2,75.6098,-7.4816,52.6236,0.039832,-135.2732,41,11269602.0,2024-10-14
control,1728891853116,,,64308.0,,64308.0,95.122,-4.7377,35.3034,0.065746,-149.0606,41,11500412.0,2024-10-14
control,1728892452149,,,64546.9,,64546.9,37.2093,-41.732,18.1672,0.013838,-176.1127,43,12129356.0,2024-10-14
control,1728893042313,,,64625.6,,64625.6,43.4783,-53.859,36.0152,0.016047,-182.2817,46,12431361.0,2024-10-14
control,1728893521332,,,64480.8,,64480.8,63.0435,-31.5237,58.5523,0.023341,-157.8729,46,12534462.0,2024-10-14
