period,n,mean,ci_lo,ci_hi
2023-W16,81,5.1232567042850485,-0.987145245625192,10.465258942450065
2023-W17,98,5.0010818384788,-14.536167861843063,25.103710472366334
2023-W18,94,-3.371703266251539,-8.512019677681977,3.4089872608580656
2023-W19,74,0.8502798481915643,-3.546112735145605,5.422648176235842
2023-W20,41,1.8793449664886661,-4.137083385983299,7.575106511504742
2023-W21,35,8.883920029743729,1.7580093918417723,16.097216523269022
2023-W22,48,-7.57716784060035,-13.651323008830381,-1.0555031508203798
2023-W23,77,-3.939505883906958,-8.644084757486052,1.22343903107033
2023-W24,48,-3.455527245313973,-10.72777212581556,4.023030090982776
2023-W25,102,7.226621232917268,-0.6977214724363624,17.22138057868361
2023-W26,70,-2.418075685413942,-7.038866219409051,3.191959862747422
2023-W27,34,4.610440853331853,-4.68612698170699,13.506056358606543
2023-W28,50,2.540645711886858,-4.588380460007332,9.119088424583971
2023-W29,31,-4.189845564650075,-7.371768121910454,-0.8460509981487555
2023-W30,14,-1.007766493633358,,
2023-W31,17,14.848802175867588,,
2023-W32,19,-10.139313236413988,,
2023-W33,47,9.168438613356154,-8.183373083996429,30.063746370612524
2023-W34,36,-2.8170603519620263,-7.470492224995561,2.2372874126850686
2023-W35,50,18.224657693782987,1.513427144005298,38.870520731489066
2023-W36,26,-3.4924306680644457,-13.13735963256655,6.198745980884191
2023-W37,55,-0.7527110179719573,-9.991828963508945,10.801528389165357
2023-W38,46,-0.16214634195806915,-7.540208622294809,7.128707503838134
2023-W39,30,6.321231960302354,-1.76413805126713,14.406601971871822
2023-W40,60,-8.469243465812966,-13.784035826620487,-0.9544829592165538
2023-W41,23,-2.2939364824290855,-5.902291978316572,1.4214270115085497
2023-W42,77,-4.8646305537679995,-10.30397082013044,1.4072333004936632
2023-W43,142,2.6361110522076365,-8.809154066344433,21.138040221027598
2023-W44,72,-3.781783288831676,-8.251899313292714,0.32574461333741866
2023-W45,82,-1.690026503159409,-9.927369924783996,10.585326568965451
2023-W46,90,-7.405989222575352,-11.110744463129032,-3.420289528715279
2023-W47,78,-5.691983480413458,-11.061980256055596,0.3761107346257908
2023-W48,55,-9.76313253732734,-13.06038499904358,-6.2891738650276485
2023-W49,109,1.1643322126707385,-4.517882714627506,7.0906189059902
2023-W50,121,-0.8853472524048124,-5.814360301304281,4.537977963235311
