kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,oi_dist_vwap_bp,oi_dist_node_bp,oi_side_dist_vwap_bp,oi_side_dist_node_bp,oi_n_bins,oi_n_buckets,oi_total_delta,oi_side_total_delta,dist_vwap_bp_liqdir,dist_node_bp_liqdir,oi_dist_vwap_bp_liqdir,oi_dist_node_bp_liqdir,oi_side_dist_vwap_bp_liqdir,oi_side_dist_node_bp_liqdir,implied_leverage,implied_leverage_side,oi_covered
liq,1710858051019,SELL,18.0,62581.6,62581.6,62581.6,16.2791,87.8622,-12.4638,0.007866,167.7331,43,30939957.0,2024-03-19,,,,,,,,,167.7331,87.8622,,,,,,,0
liq,1710858243049,SELL,1.0,62504.4,62504.4,62504.4,4.6512,100.3219,-0.128,0.001621,178.1521,43,31164413.0,2024-03-19,,,,,,,,,178.1521,100.3219,,,,,,,0
liq,1710858244052,SELL,5644.0,62475.2,62475.2,62473.3,6.9767,105.0426,4.5458,0.00249,182.754,43,31191570.0,2024-03-19,,,,,,,,,182.754,105.0426,,,,,,,0
liq,1710858245060,SELL,93.0,62473.9,62473.9,62460.4,9.0909,105.2529,4.7539,0.00288,182.8938,44,31203778.0,2024-03-19,,,,,,,,,182.8938,105.2529,,,,,,,0
liq,1710858770057,SELL,19.0,62441.7,62441.7,62441.7,0.0,110.464,-0.0867,0.000399,184.5811,42,31581586.0,2024-03-19,,,,,,,,,184.5811,110.464,,,,,,,0
liq,1710858771057,SELL,25.0,62407.7,62407.7,62407.8,2.3256,115.9722,-4.6341,0.000904,189.8522,43,31627334.0,2024-03-19,,,,,,,,,189.8522,115.9722,,,,,,,0
liq,1710858773058,SELL,15.0,62415.9,62415.9,62415.8,2.3256,114.6432,4.0468,0.001051,188.3594,43,31652418.0,2024-03-19,,,,,,,,,188.3594,114.6432,,,,,,,0
liq,1710858778090,SELL,22.0,62403.9,62403.9,62403.9,4.6512,116.5882,-4.0254,0.00173,190.2399,43,31658624.0,2024-03-19,,,,,,,,,190.2399,116.5882,,,,,,,0
liq,1710858780080,SELL,1.0,62411.9,62411.9,62412.0,2.3256,115.2915,4.688,0.001218,188.8712,43,31668110.0,2024-03-19,,,,,,,,,188.8712,115.2915,,,,,,,0
liq,1710858979032,SELL,28.0,62382.7,62382.7,62382.7,2.381,120.0262,-0.6284,0.005205,191.0413,42,31756318.0,2024-03-19,,,,,,,,,191.0413,120.0262,,,,,,,0
liq,1710859070070,BUY,10.0,62668.3,62668.3,62668.2,52.381,73.9059,-36.245,0.020401,143.0468,42,31671313.0,2024-03-19,,,,,,,,,-143.0468,-73.9059,,,,,,,0
liq,1710859453071,BUY,11.0,63013.0,63013.0,63012.9,26.1905,18.7986,-90.7498,0.014696,82.9932,42,31623198.0,2024-03-19,,,,,,,,,-82.9932,-18.7986,,,,,,,0
liq,1710859466033,BUY,11.0,63060.9,63060.9,63060.8,78.5714,11.1885,-98.2767,0.038906,75.2591,42,31628999.0,2024-03-19,,,,,,,,,-75.2591,-11.1885,,,,,,,0
control,1710859815263,,,63043.3,,63043.3,78.5714,13.9834,267.3603,0.040463,75.7866,42,31892338.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710859835910,,,63067.7,,63067.7,80.9524,10.1091,263.388,0.041432,71.7422,42,31926800.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710860033371,,,62795.7,,62795.7,47.619,53.468,297.5464,0.020856,113.1286,42,31805987.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710860088691,,,62872.0,,62872.0,59.5238,41.2673,285.0496,0.024673,100.5575,42,31804683.0,2024-03-19,,,,,,,,,,,,,,,,,0
liq,1710860482081,SELL,20.0,62583.2,62583.2,62580.0,22.5,87.6043,332.5115,0.015557,145.2623,40,31997424.0,2024-03-19,,,,,,,,,145.2623,87.6043,,,,,,,0
control,1710860816283,,,62983.1,,62983.1,36.8421,23.5549,-86.0455,0.020188,75.909,38,31573902.0,2024-03-19,,,,,,,,,,,,,,,,,0
liq,1710861117088,SELL,175.0,62717.7,62717.7,62717.8,60.5263,65.9712,-44.093,0.027327,114.5194,38,31047938.0,2024-03-19,,,,,,,,,114.5194,65.9712,,,,,,,0
liq,1710861120077,SELL,221.0,62700.4,62700.4,62700.9,60.5263,68.7485,-41.3461,0.02735,117.3034,38,31047661.0,2024-03-19,,,,,,,,,117.3034,68.7485,,,,,,,0
control,1710861424468,,,62640.4,,62640.4,55.2632,78.3928,-31.8072,0.026038,124.3303,38,30498361.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861443739,,,62607.9,,62607.9,55.2632,83.6246,-26.6326,0.026364,129.3942,38,30397469.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861449193,,,62580.1,,62580.1,34.2105,88.104,-22.2022,0.016815,133.8609,38,30375862.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861465888,,,62712.2,,62712.2,60.5263,66.854,-43.2199,0.030081,112.3697,38,30347006.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861515720,,,62732.1,,62732.1,50.0,63.6605,-46.3784,0.024362,108.8756,38,30251636.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861726594,,,63007.7,,63007.7,55.2632,19.6414,-89.9162,0.027495,63.0965,38,30008845.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861765750,,,63033.2,,63033.2,57.8947,15.588,-93.9253,0.028429,58.7477,38,30001263.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861771164,,,63038.6,,63038.6,81.5789,14.73,-94.7739,0.046357,57.8282,38,29990353.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861986924,,,62972.6,,62972.6,68.4211,25.2262,-84.3925,0.034798,66.1071,38,29870196.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710861995124,,,62980.2,,62980.2,60.5263,24.0164,-85.589,0.031366,64.8191,38,29860087.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710862018424,,,62967.0,,62967.0,68.4211,26.1178,-83.5106,0.035004,66.7504,38,29842945.0,2024-03-19,,,,,,,,,,,,,,,,,0
liq,1710862336040,BUY,53.0,63194.1,63194.1,63193.5,92.1053,0.0771,-119.1474,0.053154,28.5805,38,29828431.0,2024-03-19,,,,,,,,,-28.5805,-0.0771,,,,,,,0
liq,1710862348052,BUY,11.0,63245.5,63245.5,63245.4,60.5263,-8.05,-127.1777,0.033045,20.3677,38,29844025.0,2024-03-19,,,,,,,,,-20.3677,8.05,,,,,,,0
liq,1710862423050,BUY,6.0,63410.2,63410.2,63410.2,73.6842,25.9428,-152.8211,0.043929,-5.967,38,30098547.0,2024-03-19,,,,,,,,,5.967,-25.9428,,,,,,,0
liq,1710862445026,BUY,2.0,63492.1,63492.1,63492.0,73.6842,13.0101,-165.5232,0.044574,-18.9501,38,30176123.0,2024-03-19,,,,,,,,,18.9501,-13.0101,,,,,,,0
liq,1710862568087,BUY,1.0,63604.9,63604.9,63604.3,94.7368,-4.7474,105.7518,0.056093,-36.9587,38,30284707.0,2024-03-19,,,,,,,,,36.9587,4.7474,,,,,,,0
liq,1710862741101,BUY,4.0,63802.9,63802.9,63802.8,50.0,-15.8273,84.4649,0.024497,-67.7729,38,30510354.0,2024-03-19,,,,,,,,,67.7729,15.8273,,,,,,,0
liq,1710862846061,BUY,6.0,63807.9,63807.9,63807.9,50.0,-6.6263,83.6747,0.024459,-68.5744,38,30578876.0,2024-03-19,,,,,,,,,68.5744,6.6263,,,,,,,0
liq,1710862920077,BUY,1.0,63891.6,63891.6,63896.0,44.7368,-19.7179,70.4647,0.022209,-81.6098,38,30634855.0,2024-03-19,,,,,,,,,81.6098,19.7179,,,,,,,0
liq,1710862947050,BUY,2.0,63976.9,63976.9,63980.0,31.5789,-33.0246,57.0379,0.0133,-94.7498,38,30678414.0,2024-03-19,,,,,,,,,94.7498,33.0246,,,,,,,0
liq,1710863340038,BUY,101.0,64046.4,64046.4,64046.4,42.1053,-43.8402,36.0884,0.020094,-106.1423,38,30821730.0,2024-03-19,,,,,,,,,106.1423,43.8402,,,,,,,0
liq,1710863341045,BUY,3.0,64032.9,64032.9,64038.9,42.1053,-41.7412,38.2043,0.020155,-104.0511,38,30823471.0,2024-03-19,,,,,,,,,104.0511,41.7412,,,,,,,0
liq,1710863393068,BUY,39.0,64123.0,64123.0,64123.0,31.5789,-55.7337,24.0995,0.015436,-117.7849,38,30887227.0,2024-03-19,,,,,,,,,117.7849,55.7337,,,,,,,0
liq,1710863397072,BUY,11.0,64132.0,64132.0,64132.0,31.5789,-57.1292,22.6927,0.015512,-119.1602,38,30890303.0,2024-03-19,,,,,,,,,119.1602,57.1292,,,,,,,0
liq,1710863603024,SELL,2.0,63871.8,63871.8,63871.9,57.8947,-16.6241,63.523,0.030133,-78.9185,38,30992745.0,2024-03-19,,,,,,,,,-78.9185,-16.6241,,,,,,,0
liq,1710864140032,BUY,46.0,64185.2,64185.2,64185.4,22.2222,-65.3704,14.3854,0.006902,-127.9596,36,31147732.0,2024-03-19,,,,,,,,,127.9596,65.3704,,,,,,,0
liq,1710864169046,BUY,24.0,64248.1,64248.1,64248.1,8.3333,-75.0965,4.5811,0.001894,-137.234,36,31242517.0,2024-03-19,,,,,,,,,137.234,75.0965,,,,,,,0
liq,1710864182102,BUY,39.0,64284.1,64284.1,64285.5,11.1111,-80.6546,8.9774,0.003362,-142.5798,36,31283799.0,2024-03-19,,,,,,,,,142.5798,80.6546,,,,,,,0
liq,1710864519057,BUY,51.0,64411.1,64411.1,64411.1,8.3333,-100.2127,-0.7681,0.001515,-161.2875,36,31487817.0,2024-03-19,,,,,,,,,161.2875,100.2127,,,,,,,0
liq,1710864528029,BUY,35.0,64422.2,64422.2,64420.3,8.3333,-101.9184,-2.491,0.00175,-162.9496,36,31494371.0,2024-03-19,,,,,,,,,162.9496,101.9184,,,,,,,0
liq,1710864546034,BUY,6.0,64487.5,64487.5,64466.9,8.3333,-111.9412,-2.6271,0.002744,-172.6222,36,31547886.0,2024-03-19,,,,,,,,,172.6222,111.9412,,,,,,,0
liq,1710864620076,BUY,19.0,64597.8,64597.8,64597.8,5.4054,-128.825,0.2731,0.001925,-188.5547,37,31693589.0,2024-03-19,,,,,,,,,188.5547,128.825,,,,,,,0
liq,1710864897061,SELL,3.0,64338.5,64338.5,64338.5,5.4054,-89.0417,0.5145,0.003704,-146.5754,37,32127938.0,2024-03-19,,,,,,,,,-146.5754,-89.0417,,,,,,,0
liq,1710864963089,SELL,3223.0,64235.6,64235.6,64235.1,27.027,-73.1652,16.5345,0.013287,-130.494,37,32195692.0,2024-03-19,,,,,,,,,-130.494,-73.1652,,,,,,,0
control,1710865385077,,,64300.2,,64300.2,18.9189,-83.1383,16.4778,0.008026,-140.3451,37,32065125.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710865473561,,,64226.8,,64226.8,27.027,-71.8051,27.9248,0.016048,-128.9889,37,32046145.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710865475238,,,64226.8,,64226.8,27.027,-71.8051,27.9248,0.01605,-128.9917,37,32045066.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710865727700,,,64320.9,,64320.9,24.3243,-86.3298,33.2907,0.010792,-143.3476,37,31808799.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710865797336,,,64295.5,,64295.5,21.6216,-82.4134,37.2544,0.011036,-139.3117,37,31786778.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710865844054,,,64372.0,,64372.0,24.3243,-94.1995,25.3261,0.013114,-150.9256,37,31727695.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710865986812,,,64471.9,,64471.9,10.8108,-109.5487,9.7917,0.007837,-165.7808,37,31628937.0,2024-03-19,,,,,,,,,,,,,,,,,0
liq,1710866297020,BUY,1.0,64567.0,64567.0,64567.0,8.1081,-124.1162,-4.9516,0.006316,-180.2237,37,31522313.0,2024-03-19,,,,,,,,,180.2237,124.1162,,,,,,,0
liq,1710866324049,BUY,2.0,64590.7,64590.7,64590.7,13.5135,-127.7399,-8.619,0.008512,-183.7431,37,31531301.0,2024-03-19,,,,,,,,,183.7431,127.7399,,,,,,,0
liq,1710866502113,BUY,6.0,64681.0,64681.0,64680.0,0.0,-141.5224,-2.603,0.002528,-197.0885,37,31506727.0,2024-03-19,,,,,,,,,197.0885,141.5224,,,,,,,0
liq,1710866506076,BUY,51.0,64733.0,64733.0,64733.1,0.0,-149.4417,-0.6445,0.000205,-204.8831,38,31517997.0,2024-03-19,,,,,,,,,204.8831,149.4417,,,,,,,0
liq,1710866609105,BUY,44.0,64852.1,64852.1,64852.1,0.0,-167.5321,0.9638,0.000671,-222.1486,40,31516175.0,2024-03-19,,,,,,,,,222.1486,167.5321,,,,,,,0
liq,1710866627051,BUY,10.0,64900.0,64900.0,64900.0,0.0,-174.7891,3.576,6e-05,-229.1091,41,31545780.0,2024-03-19,,,,,,,,,229.1091,174.7891,,,,,,,0
liq,1710867156052,BUY,5753.0,65011.4,65011.4,65015.5,2.381,-191.625,-3.5791,0.002552,-243.0157,42,31131157.0,2024-03-19,,,,,,,,,243.0157,191.625,,,,,,,0
liq,1710867772080,BUY,6.0,65133.8,65133.8,65133.1,0.0,-210.057,-2.3992,0.000197,-255.7687,44,30683934.0,2024-03-19,,,,,,,,,255.7687,210.057,,,,,,,0
liq,1710867803070,BUY,1.0,65220.0,65220.0,65217.7,2.1739,-222.9962,4.3659,0.000716,-267.9858,46,30719187.0,2024-03-19,,,,,,,,,267.9858,222.9962,,,,,,,0
liq,1710867815042,BUY,2.0,65252.0,65252.0,65252.0,2.1739,-227.7909,-0.5403,0.000846,-272.6688,46,30725749.0,2024-03-19,,,,,,,,,272.6688,227.7909,,,,,,,0
liq,1710867827022,BUY,185.0,65283.7,65283.7,65283.7,0.0,-232.536,4.5988,7.2e-05,-277.2348,47,30737065.0,2024-03-19,,,,,,,,,277.2348,232.536,,,,,,,0
liq,1710867830057,BUY,1.0,65323.8,65323.8,65323.7,0.0,-238.5319,-1.5426,0.000187,-283.1779,47,30734303.0,2024-03-19,,,,,,,,,283.1779,238.5319,,,,,,,0
liq,1710867888050,BUY,46.0,65329.3,65329.3,65332.1,8.5106,-239.3537,-2.3844,0.00299,-282.8172,47,30823796.0,2024-03-19,,,,,,,,,282.8172,239.3537,,,,,,,0
liq,1710867903083,BUY,40.0,65430.0,65430.0,65429.9,4.0816,-254.3758,2.2032,0.001041,-297.2151,49,30874203.0,2024-03-19,,,,,,,,,297.2151,254.3758,,,,,,,0
liq,1710867921062,BUY,1.0,65478.9,65478.9,65478.9,0.0,-261.6539,4.7283,0.00025,-302.6053,50,31011223.0,2024-03-19,,,,,,,,,302.6053,261.6539,,,,,,,0
control,1710868264981,,,65338.3,,65338.3,12.0,-240.6982,-23.724,0.005804,-275.9208,50,30857245.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868312266,,,65412.0,,65412.0,30.0,-251.694,14.9606,0.008844,-286.2941,50,30824044.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868328286,,,65416.1,,65416.1,32.0,-252.305,14.3329,0.009077,-286.7929,50,30812387.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868365313,,,65460.4,,65460.4,32.0,-258.9017,7.5557,0.011003,-292.5454,50,30814290.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868427454,,,65497.8,,65497.8,4.0,-264.464,1.8413,0.002401,-297.4106,50,30778542.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868484685,,,65490.4,,65490.4,6.0,-263.3639,2.9714,0.003269,-295.9099,50,30372138.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868513234,,,65485.0,,65485.0,8.0,-262.561,3.7963,0.003881,-295.1447,50,30221451.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868577672,,,65444.9,,65444.9,46.0,-256.5946,9.9259,0.014486,-288.74,50,30122977.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868646152,,,65416.1,,65416.1,48.0,-252.305,14.3329,0.016254,-283.8029,50,30022422.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868678258,,,65471.8,,65471.8,50.0,-260.5978,5.8132,0.016725,-292.0705,50,29965565.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868761409,,,65389.6,,65389.6,30.0,-248.3546,18.3913,0.009506,-279.5458,50,29855778.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868774066,,,65398.0,,65398.0,30.0,-249.6072,17.1045,0.009582,-280.7861,50,29820569.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868822977,,,65483.9,,65483.9,8.0,-262.3975,3.9643,0.005044,-293.1639,50,29742753.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710868825233,,,65487.9,,65487.9,8.0,-262.9922,3.3533,0.005059,-293.7532,50,29740148.0,2024-03-19,,,,,,,,,,,,,,,,,0
liq,1710869150093,BUY,2.0,65500.0,65500.0,65500.0,30.0,-293.9383,-48.3525,0.01012,-293.8253,50,29550232.0,2024-03-19,,,,,,,,,293.8253,293.9383,,,,,,,0
liq,1710869151105,BUY,12.0,65500.0,65500.0,65500.0,30.0,-293.9383,-48.3525,0.010412,-293.7386,50,29558675.0,2024-03-19,,,,,,,,,293.7386,293.9383,,,,,,,0
liq,1710869243042,BUY,2.0,65576.1,65576.1,65576.0,1.9608,-305.202,-0.1113,0.000885,-301.1136,51,29896857.0,2024-03-19,,,,,,,,,301.1136,305.202,,,,,,,0
liq,1710869247065,BUY,9.0,65647.5,65647.5,65647.5,0.0,-315.7464,-0.9985,0.000181,-311.5531,52,29904813.0,2024-03-19,,,,,,,,,311.5531,315.7464,,,,,,,0
liq,1710869248099,BUY,39.0,65654.4,65654.4,65654.3,0.0,-316.7641,-2.0493,0.000286,-312.5391,52,29907137.0,2024-03-19,,,,,,,,,312.5391,316.7641,,,,,,,0
liq,1710869417059,SELL,120.0,65465.4,65465.4,65465.1,59.2593,-288.8084,16.7982,0.020803,-280.5344,54,30194717.0,2024-03-19,,,,,,,,,-280.5344,-288.8084,,,,,,,0
liq,1710869429079,SELL,12.0,65447.3,65447.3,65450.0,61.1111,-286.1227,19.5684,0.021082,-277.7661,54,30196094.0,2024-03-19,,,,,,,,,-277.7661,-286.1227,,,,,,,0
liq,1710869434039,SELL,22.0,65393.1,65393.1,65393.1,33.3333,-278.0715,27.873,0.009793,-269.6696,54,30198678.0,2024-03-19,,,,,,,,,-269.6696,-278.0715,,,,,,,0
liq,1710869765111,SELL,9.0,65133.4,65133.4,65133.4,0.0,-239.3082,-2.3378,0.00054,-226.8218,54,30406162.0,2024-03-19,,,,,,,,,-226.8218,-239.3082,,,,,,,0
liq,1710869767098,SELL,2.0,65119.8,65119.8,65119.8,0.0,-237.2698,-0.2499,0.001345,-224.603,54,30427930.0,2024-03-19,,,,,,,,,-224.603,-237.2698,,,,,,,0
liq,1710869772055,SELL,2.0,65075.8,65075.8,65075.9,1.8519,-230.6688,-3.4852,0.002387,-217.7527,54,30459319.0,2024-03-19,,,,,,,,,-217.7527,-230.6688,,,,,,,0
liq,1710869853052,SELL,67.0,65030.0,65030.0,65036.0,9.2593,-223.7884,3.5553,0.003908,-209.9502,54,30510430.0,2024-03-19,,,,,,,,,-209.9502,-223.7884,,,,,,,0
liq,1710869883015,SELL,7.0,65000.0,65000.0,65000.0,42.5926,-219.2763,18.1805,0.012745,-204.9329,54,30531692.0,2024-03-19,,,,,,,,,-204.9329,-219.2763,,,,,,,0
liq,1710869959096,SELL,9.0,64974.5,64974.5,64974.5,44.4444,-215.4377,22.1122,0.014184,-200.4203,54,30545580.0,2024-03-19,,,,,,,,,-200.4203,-215.4377,,,,,,,0
liq,1710870145058,SELL,4.0,64815.9,64815.9,64813.5,14.8148,-191.4956,-23.4104,0.00652,-174.0957,54,30672956.0,2024-03-19,,,,,,,,,-174.0957,-191.4956,,,,,,,0
liq,1710870195035,SELL,722.0,64720.8,64720.8,64720.8,24.0741,-206.493,-8.7509,0.009344,-158.9151,54,30747565.0,2024-03-19,,,,,,,,,-158.9151,-206.493,,,,,,,0
liq,1710870627059,SELL,227.0,64767.9,64767.9,64768.0,22.2222,-213.615,-16.0166,0.01005,-162.1128,54,31114770.0,2024-03-19,,,,,,,,,-162.1128,-213.615,,,,,,,0
control,1710870930354,,,64717.0,,64717.0,51.8519,-205.918,-8.1642,0.016202,-153.5223,54,31019352.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710871005214,,,64796.0,,64796.0,40.7407,-217.859,-20.3464,0.012347,-165.4337,54,30993849.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710871159642,,,64852.1,,64852.1,53.7037,-226.321,-28.9792,0.017331,-173.8898,54,30910136.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710871166676,,,64882.6,,64882.6,53.7037,-230.9154,-33.6664,0.017375,-178.512,54,30907122.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710871209176,,,64871.5,,64871.5,53.7037,-229.2438,38.0249,0.017529,-176.8864,54,30866748.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710871220500,,,64813.8,,64813.8,40.7407,-220.5455,46.9611,0.012824,-168.1254,54,30864687.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710871304817,,,64780.8,,64780.8,46.2963,-215.5637,52.0792,0.014085,-163.0058,54,30815407.0,2024-03-19,,,,,,,,,,,,,,,,,0
liq,1710871640059,SELL,1100.0,64619.2,64619.2,64620.0,37.037,-191.0948,-72.7384,0.01133,-137.5369,54,30805152.0,2024-03-19,,,,,,,,,-137.5369,-191.0948,,,,,,,0
liq,1710871660042,SELL,1.0,64560.2,64560.2,64560.2,22.2222,-182.1307,-63.6661,0.00926,-128.1734,54,30885754.0,2024-03-19,,,,,,,,,-128.1734,-182.1307,,,,,,,0
liq,1710871707066,SELL,10.0,64517.0,64517.0,64517.1,24.0741,-175.5567,-57.0128,0.010515,-121.3957,54,30913660.0,2024-03-19,,,,,,,,,-121.3957,-175.5567,,,,,,,0
liq,1710871712039,SELL,2.0,64468.2,64468.2,64468.2,37.037,-168.12,-49.4863,0.011778,-113.8336,54,30935903.0,2024-03-19,,,,,,,,,-113.8336,-168.12,,,,,,,0
liq,1710871714062,SELL,4.0,64436.0,64436.0,64436.1,35.1852,-163.2068,-44.5139,0.011466,-108.8084,54,30959550.0,2024-03-19,,,,,,,,,-108.8084,-163.2068,,,,,,,0
liq,1710871727019,SELL,4.0,64386.2,64386.2,64386.2,38.8889,-155.5984,-36.8137,0.012199,-101.0698,54,30981159.0,2024-03-19,,,,,,,,,-101.0698,-155.5984,,,,,,,0
liq,1710871730088,SELL,10.0,64377.9,64377.9,64374.3,40.7407,-154.3292,-35.5292,0.012378,-99.7562,54,30992671.0,2024-03-19,,,,,,,,,-99.7562,-154.3292,,,,,,,0
liq,1710872033056,SELL,13.0,64261.3,64261.3,64261.4,42.5926,-136.4646,-17.449,0.014475,-80.5038,54,31279593.0,2024-03-19,,,,,,,,,-80.5038,-136.4646,,,,,,,0
liq,1710872231185,BUY,51.0,64664.0,64664.0,64663.9,18.5185,-207.6828,70.2358,0.007871,-140.907,54,31193452.0,2024-03-19,,,,,,,,,140.907,207.6828,,,,,,,0
control,1710872609491,,,64608.6,,64608.6,44.4444,-218.8583,-71.1097,0.016653,-129.2438,54,30791582.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872613259,,,64628.0,,64628.0,44.4444,-221.7944,-74.0901,0.016661,-132.1904,54,30786860.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872735268,,,64758.7,,64758.7,68.5185,-241.5293,55.5096,0.024071,-151.5743,54,30719635.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872750416,,,64755.3,,64755.3,68.5185,-241.017,56.0376,0.024074,-150.9952,54,30721117.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872809003,,,64693.8,,64693.8,29.6296,-231.7398,65.5972,0.011239,-141.4075,54,30684883.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872830817,,,64708.4,,64708.4,72.2222,-233.9438,63.3261,0.024409,-143.5612,54,30669384.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872903160,,,64732.6,,64732.6,72.2222,-237.5948,59.564,0.024797,-147.0113,54,30633279.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872939318,,,64751.9,,64751.9,74.0741,-240.5045,56.5656,0.02512,-149.8075,54,30613331.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872971169,,,64811.8,,64811.8,50.0,-249.5244,47.2712,0.017976,-158.7823,54,30589797.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710872996909,,,64797.8,,64797.8,50.0,-247.4178,49.4419,0.018262,-156.5886,54,30591644.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873022560,,,64810.6,,64810.6,50.0,-249.3439,47.4572,0.018638,-158.3865,54,30577325.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873085315,,,64924.2,,64924.2,66.6667,-237.1749,29.8768,0.023132,-175.1094,54,30580643.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873134016,,,64911.4,,64911.4,68.5185,-235.2498,31.8546,0.023876,-172.9475,54,30579038.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873143632,,,64938.4,,64938.4,68.5185,-239.3097,27.6836,0.023939,-177.0123,54,30577511.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873152519,,,64903.9,,64903.9,68.5185,-234.1214,33.0139,0.024036,-171.7632,54,30576958.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873152698,,,64903.9,,64903.9,68.5185,-234.1214,33.0139,0.024036,-171.7632,54,30576958.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873240222,,,64768.0,,64768.0,51.8519,-213.6301,54.0657,0.019397,-150.7684,54,30587725.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873336747,,,64806.0,,64806.0,51.8519,-219.3685,48.1704,0.020143,-156.258,54,30557597.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873366531,,,64856.1,,64856.1,55.5556,-226.9238,40.4084,0.021573,-163.7727,54,30546230.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873410760,,,64878.2,,64878.2,55.5556,-259.5036,36.9882,0.021813,-166.9635,54,30541941.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873462344,,,64793.0,,64793.0,51.8519,-246.6953,50.1864,0.020727,-153.8964,54,30537409.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873572485,,,64801.8,,64801.8,51.8519,-248.0197,48.8216,0.021162,-154.9846,54,30502257.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873623340,,,64824.7,,64824.7,53.7037,-251.4647,45.2718,0.021312,-158.3717,54,30484444.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873636624,,,64812.0,,64812.0,53.7037,-249.5545,47.2402,0.021354,-156.4002,54,30485639.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873642348,,,64802.2,,64802.2,53.7037,-248.0799,48.7596,0.021434,-154.8774,54,30480824.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873643348,,,64804.5,,64804.5,53.7037,-248.4261,48.403,0.021436,-155.2264,54,30480858.0,2024-03-19,,,,,,,,,,,,,,,,,0
control,1710873723409,,,64848.0,,64848.0,59.2593,-254.9674,41.6625,0.022356,-161.5474,54,30446816.0,2024-03-19,,,,,,,,,,,,,,,,,0
