report_date,market,open_interest,nc_long,nc_short,nc_spread,comm_long,comm_short,nonrept_long,nonrept_short
2021-09-28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,219638,35328,100088,1258,165246,81967,17806,36325
2021-10-05,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,226379,31569,95263,1244,175160,90697,18406,39175
2021-10-12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,243617,35810,112444,1512,185560,90468,20735,39193
2021-10-19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,266750,35713,138447,2212,207735,85095,21090,40996
2021-10-26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,265254,31487,138523,2210,212303,83757,19254,40764
2021-11-02,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,251058,20337,127961,2165,207612,81607,20944,39325
2021-11-09,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,243087,16440,121791,2306,203044,79845,21297,39145
2021-11-16,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,252897,24635,117761,3004,203468,87710,21790,44422
2021-11-23,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,251801,20285,117538,3255,205923,89698,22338,41310
2021-11-30,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,216692,14585,93451,4178,177285,85252,20644,33811
2021-12-07,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,205970,13148,76229,10321,163847,83350,18654,36070
2021-12-14,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,176584,20231,73754,2107,136938,65878,17308,34845
2021-12-21,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,183743,22191,74477,2475,142161,71002,16916,35789
2021-12-28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,203814,32475,85577,4167,150647,78283,16525,35787
2022-01-04,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,234068,40816,103078,4376,170537,85793,18339,40821
2022-01-11,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,234005,22364,109889,4302,189708,81316,17631,38498
2022-01-18,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,201820,8002,88881,2642,173701,73961,17475,36336
2022-01-25,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,197830,15866,84139,3836,160178,77315,17950,32540
2022-02-01,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,194435,14510,75150,3609,160358,81005,15958,34671
2022-02-08,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,196478,15692,74840,3576,159601,83644,17609,34418
2022-02-15,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,199425,10425,76587,3382,166645,80389,18973,39067
2022-02-22,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,194169,10976,74163,3268,162044,79564,17881,37174
2022-03-01,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,208629,14665,83397,3952,167605,88070,22407,33210
2022-03-08,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,208683,15548,71404,5921,170330,93673,16884,37685
2022-03-15,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,215484,34016,96356,2846,163089,75492,15533,40790
2022-03-22,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,248221,36676,115158,4696,189100,84310,17749,44057
2022-03-29,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,239698,15274,117405,2842,201190,76340,20392,43111
2022-04-05,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,242217,14583,118412,3235,205209,79985,19190,40585
2022-04-12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,245403,9925,121752,2606,212850,80948,20022,40097
2022-04-19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,251291,12723,119910,1706,216101,86259,20761,43416
2022-04-26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,237995,14269,109804,2310,201828,86907,19588,38974
2022-05-03,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,254813,18585,119379,2658,215563,95299,18007,37477
2022-05-10,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,247278,11196,121650,3187,213084,88157,19811,34284
2022-05-17,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,241308,12113,114422,3845,204417,89355,20933,33686
2022-05-24,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,237256,16567,116011,3616,192215,85516,24858,32113
2022-05-31,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,239080,15201,109640,4690,196584,91535,22605,33215
2022-06-07,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,266054,18466,110112,13473,210889,101780,23226,40689
2022-06-14,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,232513,32441,102196,1943,175789,89346,22340,39028
2022-06-21,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,218076,35864,94318,2865,156248,81899,23099,38994
2022-06-28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,213767,36462,89032,2855,152071,84176,22379,37704
2022-07-05,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,217672,38660,93105,3858,149702,85639,25452,35070
2022-07-12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,223539,35533,95531,4270,160589,85522,23147,38216
2022-07-19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,229449,42880,102105,3646,158427,85345,24496,38353
2022-07-26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,229219,43812,105293,3773,157963,84190,23671,35963
2022-08-02,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,236737,50433,93186,3613,157333,107079,25358,32859
2022-08-09,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,225834,52333,77365,3895,148628,111634,20978,32940
2022-08-16,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,228697,51308,80199,3715,152209,110230,21465,34553
2022-08-23,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,242132,56734,95541,6264,156987,104523,22147,35804
2022-08-30,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,247030,54513,96044,7090,163991,102704,21436,41192
2022-09-06,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,281266,56002,114191,10017,191138,113469,24109,43589
2022-09-13,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,281716,39323,120015,6832,212375,114076,23186,40793
2022-09-20,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,250892,34767,116047,3521,190267,92754,22337,38570
2022-09-27,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,244655,22706,105262,4543,195930,95297,21476,39553
2022-10-04,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,243289,26962,108585,3870,185691,92367,26766,38467
2022-10-11,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,245007,30149,107542,3213,187119,92670,24526,41582
2022-10-18,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,264265,30583,124919,3683,203508,92667,26491,42996
2022-10-25,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,272597,37579,140197,4343,205120,87038,25555,41019
2022-11-01,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,258906,40460,118080,4204,191221,95447,23021,41175
2022-11-08,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,251378,37201,112459,4176,183539,94559,26462,40184
2022-11-15,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,233346,33797,99639,2583,172905,95692,24061,35432
2022-11-22,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,227435,30800,95650,2752,170350,92244,23533,36789
2022-11-29,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,228328,28125,95519,3841,173959,91290,22403,37678
2022-12-06,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,223424,23589,89585,5021,169918,94716,24896,34102
2022-12-13,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,226964,22290,75478,20985,157021,97992,26668,32509
2022-12-20,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,182034,33686,74567,942,121482,75759,25924,30766
2022-12-27,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,173136,29685,67415,1865,118599,72598,22987,31258
2023-01-03,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,172590,25377,72241,1987,117959,71186,27267,27176
2023-01-10,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,175745,26395,61772,1211,119166,84678,28973,28084
2023-01-17,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,176862,29458,52419,1736,114907,96823,30761,25884
2023-01-24,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,173321,27620,49255,1255,113437,96292,31009,26519
2023-01-31,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,168540,22550,42610,459,114423,96244,31108,29227
2023-02-07,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,164069,16556,45645,1262,118080,84734,28171,32428
2023-02-14,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,174955,23079,50922,1043,124522,88753,26311,34237
2023-02-21,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,186100,32486,66515,3793,126777,79888,23044,35904
2023-02-28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,200047,27703,86381,4534,142893,72372,24917,36760
2023-03-07,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,211297,17141,92444,5374,163246,73643,25536,39836
2023-03-14,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,179782,11048,85842,2150,142857,56863,23727,34927
2023-03-21,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,169188,7255,73600,3208,134389,61905,24336,30475
2023-03-28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,169473,9717,63692,3093,132070,74508,24593,28180
2023-04-04,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,178828,11523,68559,1828,133327,81061,32150,27380
2023-04-11,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,176822,11933,69140,1880,132604,76255,30405,29547
2023-04-18,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,177507,15661,72530,1991,132747,71102,27108,31884
2023-04-25,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,184041,13680,82424,4673,135330,62705,30358,34239
2023-05-02,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,202996,28088,96412,3534,141332,63811,30042,39239
2023-05-09,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,192574,22229,83244,3203,137992,68830,29150,37297
2023-05-16,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,200515,29494,94285,2059,142392,66255,26570,37916
2023-05-23,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,226400,36760,117420,4462,157498,65120,27680,39398
2023-05-30,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,243237,40736,136929,6271,166931,60419,29299,39618
2023-06-06,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,245332,34151,138968,5989,174461,60725,30731,39650
2023-06-13,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,252566,37088,141064,9070,175067,56886,31341,45546
2023-06-20,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,238556,32244,139900,3128,175201,56929,27983,38599
2023-06-27,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,251524,38018,150888,2747,181511,59145,29248,38744
2023-07-03,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,265066,41713,159633,2747,190157,64147,30449,38539
2023-07-11,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,252349,29838,147020,3034,190189,61112,29288,41183
2023-07-18,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,230932,29776,120015,2517,170491,72296,28148,36104
2023-07-25,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,223760,30358,108110,2196,161166,74611,30040,38843
2023-08-01,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,229015,26849,106065,3323,164659,81371,34184,38256
2023-08-08,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,229849,23135,106315,3775,169528,80407,33411,39352
2023-08-15,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,247954,34789,115750,3337,175636,85139,34192,43728
2023-08-22,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,246923,28680,124003,2784,180967,76343,34492,43793
2023-08-29,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,245452,24790,123263,3776,181043,77975,35843,40438
2023-09-05,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,268344,37014,134150,5596,190804,84937,34930,43661
2023-09-12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,270854,38247,136960,12975,183589,76945,36043,43974
2023-09-19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,265860,45737,147356,3406,183927,72482,32790,42616
2023-09-26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,285974,46169,155681,4651,200015,79788,35139,45854
2023-10-03,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,282682,47544,161532,3201,194193,76324,37744,41625
2023-10-10,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,259937,36780,136256,3073,182514,76362,37570,44246
2023-10-17,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,267521,33139,135797,4322,193634,81275,36426,46127
2023-10-24,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,260909,30964,130593,6129,186381,81572,37435,42615
2023-10-31,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,277272,37641,141489,4335,193460,85894,41836,45554
2023-11-07,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,259698,27238,131278,3949,189951,77994,38560,46477
2023-11-14,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,273763,27772,158021,4027,199890,66618,42074,45097
2023-11-21,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,264903,39236,144690,6263,178832,73404,40572,40546
2023-11-28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,260781,30461,139698,5804,180134,76442,44382,38837
2023-12-05,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,267482,28266,133222,13161,184156,77938,41899,43161
2023-12-12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,257581,28226,109357,17795,172756,93229,38804,37200
2023-12-19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,185940,31734,96636,2891,112422,49729,38893,36684
2023-12-26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,188540,37321,92889,2729,110013,57354,38477,35568
2024-01-02,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,184042,33585,90780,3866,108605,53116,37986,36280
2024-01-09,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,200299,41364,97313,4122,113876,59685,40937,39179
2024-01-16,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,213309,44180,100740,5638,125048,63324,38443,43607
2024-01-23,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,243032,52585,123230,6306,144222,67230,39919,46266
2024-01-30,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,242029,44918,125373,6266,148972,68838,41873,41552
2024-02-06,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,259542,55646,139876,6925,155571,72588,41400,40153
2024-02-13,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,304592,58554,170090,8782,194067,78895,43189,46825
2024-02-20,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,305438,53862,174640,10897,199061,73207,41618,46694
2024-02-27,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,309633,51261,183966,10651,204425,72443,43296,42573
2024-03-05,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,314586,54671,173514,12406,200129,86604,47380,42062
2024-03-12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,325675,54923,157245,15688,207478,109601,47586,43141
2024-03-19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,302500,66274,182286,7165,182299,67180,46762,45869
2024-03-26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,305701,59969,189075,6038,194045,64457,45649,46131
2024-04-02,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,316809,55190,198420,5948,205195,65701,50476,46740
2024-04-09,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,324479,47275,209426,7007,219256,62314,50941,45732
2024-04-16,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,331110,49463,215082,5632,230642,62900,45373,47496
2024-04-23,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,336167,42426,222345,6513,239847,60703,47381,46606
2024-04-30,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,334848,40435,208823,7576,244920,68798,41917,49651
2024-05-07,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,299859,34990,169912,8231,219305,77532,37333,44184
2024-05-14,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,297606,35303,161485,6415,216442,83148,39446,46558
2024-05-21,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,301315,29614,173981,5938,224424,77907,41339,43489
2024-05-28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,325231,28565,184604,7431,246911,80789,42324,52407
2024-06-04,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,303009,40427,172528,13336,204830,74935,44416,42210
2024-06-11,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,319274,30763,169342,19195,228809,83182,40507,47555
2024-06-18,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,297117,29429,177182,6036,227907,68141,33745,45758
2024-06-25,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,340237,34576,208476,8478,259292,77434,37891,45849
2024-07-02,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,349817,36714,220937,8419,264603,70058,40081,50403
2024-07-09,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,348954,41521,223554,8459,257455,67588,41519,49353
2024-07-16,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,307205,47356,198428,6194,216042,56953,37613,45630
2024-07-23,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,307183,64390,171498,6785,194534,85766,41474,43134
2024-07-30,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,303151,65016,138476,7056,195104,117524,35975,40095
2024-08-06,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,298937,66169,77523,7627,191829,179633,33312,34154
2024-08-13,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,315338,87101,63997,4972,190064,213591,33201,32778
2024-08-20,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,316197,88761,65176,4392,187055,215456,35989,31173
2024-08-27,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,318259,84305,58437,4870,190141,221591,38943,33361
2024-09-03,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,326795,91791,50675,7579,189291,236056,38134,32485
2024-09-10,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,376514,98894,43124,11194,223698,290417,42728,31779
2024-09-17,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,199463,97332,40492,2671,56915,128754,42545,27546
2024-09-24,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,207702,104690,38679,3505,58606,136114,40901,29404
2024-10-01,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,196200,95513,38741,4042,58635,125382,38010,28035
2024-10-08,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,196685,83679,47151,3634,73626,111285,35746,34615
2024-10-15,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,197871,86685,52575,4790,68697,105336,37699,35170
2024-10-22,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,207338,79364,66593,4877,86382,97010,36715,38858
2024-10-29,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,225894,64925,89742,3541,121136,93054,36292,39557
2024-11-05,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,235762,60334,104501,3529,135946,88651,35953,39081
2024-11-12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,257688,64038,128940,3997,153738,81565,35915,43186
2024-11-19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,254087,78973,125841,3622,134065,84856,37427,39768
2024-11-26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,253566,87597,110230,3138,122885,99595,39946,40603
2024-12-03,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,256849,93622,91288,12625,111171,111335,39431,41601
2024-12-10,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,274834,97938,72186,22227,117775,142373,36894,38048
2024-12-17,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,181673,87208,81247,2670,57107,60208,34688,37548
2024-12-24,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,200720,95958,93647,1759,68898,65215,34105,40099
2024-12-31,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,206971,96119,104562,4614,71016,61414,35222,36381
2025-01-07,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,212456,91206,111395,5681,76577,56293,38992,39087
2025-01-14,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,223952,91434,120845,4137,88113,57090,40268,41880
2025-01-21,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,211620,94157,108830,4953,68868,60039,43642,37798
2025-01-28,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,216788,96809,97768,7123,68683,75420,44173,36477
2025-02-04,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,231911,104684,85916,7532,70418,101101,49277,37362
2025-02-11,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,273314,144158,89543,5457,73890,142044,49809,36270
2025-02-18,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,281163,147566,86997,5611,84001,154194,43985,34361
2025-02-25,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,329186,171751,75771,18638,93060,202005,45737,32772
2025-03-04,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,354415,183955,50304,23325,102081,248000,45054,32786
2025-03-11,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,446178,176790,42888,31821,178522,327791,59045,43678
2025-03-18,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,296567,164752,41788,5303,80456,217232,46056,32244
2025-03-25,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,303778,160474,35098,5340,92999,228739,44965,34601
2025-04-01,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,311162,161566,39792,4523,96971,235518,48102,31329
2025-04-08,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,320758,176555,29488,4944,99659,261328,39600,24998
2025-04-15,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,338849,198560,26705,1973,96118,286463,42198,23708
2025-04-22,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,351226,202373,24559,3911,100299,301221,44643,21535
2025-04-29,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,366246,202797,23585,14151,104910,306807,44388,21703
2025-05-06,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,375546,204008,27149,21225,105878,306490,44435,20682
2025-05-13,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,359521,194226,21958,24140,101140,286031,40015,27392
2025-05-20,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,366865,194510,27180,31756,102102,283123,38497,24806
2025-05-27,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,377011,191802,27790,41525,101750,285448,41934,22248
2025-06-03,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,366008,189514,38365,31846,100151,275659,44497,20138
2025-06-10,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,388263,184195,39600,17900,132044,301121,54124,29642
2025-06-17,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,317523,175601,44724,3756,94915,243088,43251,25955
2025-06-24,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,314767,178403,46126,3868,92034,239744,40462,25029
2025-07-01,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,314251,170624,43286,3395,94864,245721,45368,21849
2025-07-08,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,308621,166192,50037,4898,96636,225316,40895,28370
2025-07-15,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,321350,165444,61862,3879,108744,219590,43283,36019
2025-07-22,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,313040,164411,57766,3421,101532,218892,43676,32961
2025-07-29,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,329115,162122,72879,3535,123152,215700,40306,37001
2025-08-05,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,337378,160258,78252,3024,136734,224075,37362,32027
2025-08-12,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,351163,164693,90459,4128,147170,221065,35172,35511
2025-08-19,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,348982,168363,90782,4038,139967,219849,36614,34313
2025-08-26,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,357366,170765,86281,7959,139358,229508,39284,33618
2025-09-02,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,414249,174774,101516,45840,152763,229019,40872,37874
