kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,bundle_n_events,bundle_total_qty,bundle_n_events_dedup,bundle_total_qty_dedup
control,1700545632170,,,37367.7,,37367.7,75.0,6.7451,-161.8482,0.054657,-5.7517,32,17699160.0,2023-11-21,,,,
control,1700545868630,,,37364.7,,37364.7,75.0,7.5486,-161.0583,0.054852,-4.8814,32,17690764.0,2023-11-21,,,,
control,1700546740072,,,37357.1,,37357.1,75.0,9.5845,-159.0566,0.057563,-2.5742,32,17656071.0,2023-11-21,,,,
control,1700546806805,,,37357.0,,37357.0,75.0,9.6113,-159.0303,0.057615,-2.5441,32,17655801.0,2023-11-21,,,,
control,1700548217917,,,37400.6,,37400.6,96.875,-2.0575,-170.5024,0.091458,-13.969,32,17701466.0,2023-11-21,,,,
control,1700548321538,,,37411.4,,37411.4,96.875,-4.9437,-173.34,0.091684,-16.8397,32,17702727.0,2023-11-21,,,,
control,1700548594859,,,37418.2,,37418.2,90.625,3.2332,-175.1258,0.064152,-18.534,32,17722135.0,2023-11-21,,,,
control,1700549446124,,,37402.2,,37402.2,96.875,-2.4852,-170.9229,0.092893,-14.0427,32,17717817.0,2023-11-21,,,,
liq,1700550375222,SELL,14.0,37329.0,37329.0,37329.0,68.75,17.1194,-151.6487,0.043661,5.6976,32,17685523.0,2023-11-21,1,14.0,1,14.0
liq,1700550496463,SELL,176.0,37305.1,37305.1,37305.1,68.75,23.537,-145.3392,0.044848,12.0985,32,17719466.0,2023-11-21,3,185.0,3,185.0
liq,1700550744311,SELL,1.0,37269.9,37269.9,37270.0,56.25,33.0038,-136.0319,0.03159,21.5353,32,17775937.0,2023-11-21,1,1.0,1,1.0
control,1700551129840,,,37324.2,,37324.2,68.75,18.4076,-150.3822,0.047306,6.9851,32,17785192.0,2023-11-21,,,,
control,1700551391406,,,37287.2,,37287.2,56.25,28.3489,-140.6084,0.032876,16.9728,32,17786077.0,2023-11-21,,,,
control,1700551494446,,,37299.5,,37299.5,56.25,25.0419,-143.8597,0.033101,13.6903,32,17782708.0,2023-11-21,,,,
control,1700551666284,,,37281.8,,37281.8,59.375,29.8014,-139.1803,0.033755,18.4653,32,17782619.0,2023-11-21,,,,
control,1700551745683,,,37267.8,,37267.8,59.375,33.5692,-135.476,0.03388,22.2332,32,17782579.0,2023-11-21,,,,
control,1700551801245,,,37270.0,,37270.0,59.375,32.9769,-136.0583,0.034028,21.678,32,17770556.0,2023-11-21,,,,
control,1700554888814,,,37323.7,,37323.7,75.0,18.5418,-150.2502,0.052894,7.5744,32,17696253.0,2023-11-21,,,,
control,1700554959568,,,37342.2,,37342.2,81.25,13.5785,-155.1299,0.06099,2.6264,32,17702422.0,2023-11-21,,,,
control,1700555199970,,,37376.4,,37376.4,96.875,4.4159,-164.1382,0.094304,-6.4582,32,17749451.0,2023-11-21,,,,
control,1700555658385,,,37357.1,,37357.1,87.5,-0.4151,-159.0566,0.065052,-1.2501,32,17750102.0,2023-11-21,,,,
control,1700555995892,,,37368.6,,37368.6,87.5,-3.4924,-162.0851,0.065676,-4.2528,32,17736476.0,2023-11-21,,,,
control,1700558336088,,,37405.2,,37405.2,96.875,-3.287,-171.7112,0.099724,-12.8822,32,17563145.0,2023-11-21,,,,
control,1700558350463,,,37405.2,,37405.2,96.875,-3.287,-171.7112,0.099734,-12.8772,32,17561387.0,2023-11-21,,,,
control,1700558930810,,,37395.5,,37395.5,96.875,-0.6939,-169.1619,0.100906,-10.0708,32,17492672.0,2023-11-21,,,,
control,1700559919531,,,37368.5,,37368.5,87.5,-3.4656,-162.0588,0.068513,-2.5048,32,17390562.0,2023-11-21,,,,
control,1700560663302,,,37341.0,,37341.0,90.625,3.8964,-154.8136,0.071182,5.028,32,17367401.0,2023-11-21,,,,
control,1700560885175,,,37327.9,,37327.9,75.0,7.4072,-151.3585,0.054385,8.5571,32,17361485.0,2023-11-21,,,,
control,1700561170602,,,37346.5,,37346.5,90.625,2.4231,-156.2635,0.071689,3.6247,32,17350643.0,2023-11-21,,,,
control,1700564494895,,,37376.4,,37376.4,96.875,4.4159,-164.1382,0.107061,-3.7684,32,17109660.0,2023-11-21,,,,
control,1700564630795,,,37363.9,,37363.9,87.5,-2.2349,-160.8476,0.072345,-0.4029,32,17077181.0,2023-11-21,,,,
control,1700564679782,,,37363.9,,37363.9,87.5,-2.2349,-160.8476,0.07161,-0.4217,32,17017401.0,2023-11-21,,,,
control,1700564830603,,,37373.5,,37373.5,87.5,-4.803,-163.3749,0.072008,-3.017,32,16965732.0,2023-11-21,,,,
control,1700565262370,,,37347.4,,37347.4,87.5,2.1821,-156.5007,0.071056,3.9172,32,16865253.0,2023-11-21,,,,
liq,1700565861177,SELL,34.0,37213.4,37213.4,37213.5,65.625,38.1985,-121.0557,0.035262,39.7077,32,16967985.0,2023-11-21,1,34.0,1,34.0
control,1700566295630,,,37214.2,,37214.2,68.75,37.9827,-121.2681,0.039338,39.2156,32,17059443.0,2023-11-21,,,,
liq,1700567021343,SELL,577.0,37181.2,37181.2,37182.1,59.375,46.8918,-112.5002,0.029552,48.0378,32,17078953.0,2023-11-21,1,577.0,1,577.0
liq,1700567341744,SELL,1.0,37167.9,37167.9,37168.0,56.25,50.487,-108.9621,0.027878,52.2757,32,16856491.0,2023-11-21,1,1.0,1,1.0
control,1700567709005,,,37195.8,,37195.8,68.75,42.9482,-116.3812,0.040213,44.8463,32,16830059.0,2023-11-21,,,,
liq,1700568503387,SELL,8.0,37131.3,37131.3,37131.3,43.75,60.3936,-99.2126,0.01932,62.4474,32,16790749.0,2023-11-21,1,8.0,1,8.0
control,1700569307528,,,37190.1,,37190.1,68.75,44.4875,-114.8664,0.045551,46.4682,32,16838392.0,2023-11-21,,,,
control,1700570233176,,,37185.3,,37185.3,56.25,45.7841,-113.5904,0.026953,47.7565,32,16872502.0,2023-11-21,,,,
liq,1700571152053,SELL,12.0,37132.0,37132.0,37132.0,28.125,60.204,-99.3993,0.014255,62.0785,32,16909743.0,2023-11-21,1,12.0,1,12.0
liq,1700572408661,SELL,15.0,37111.9,37111.9,37112.1,25.0,65.6526,-94.037,0.008622,67.7611,32,16828058.0,2023-11-21,1,15.0,1,15.0
control,1700573173000,,,37177.4,,37177.4,62.5,47.9187,-111.4896,0.031297,49.8016,32,16862325.0,2023-11-21,,,,
control,1700573491706,,,37168.0,,37168.0,62.5,50.4599,-108.9887,0.033607,52.252,32,16882545.0,2023-11-21,,,,
liq,1700574041129,SELL,1719.0,37091.3,37091.3,37092.5,25.0,71.243,-88.5354,0.011179,72.8871,32,16904224.0,2023-11-21,2,1749.0,2,1749.0
liq,1700574112626,SELL,14.0,37072.4,37072.4,37072.4,28.125,76.3774,-83.4824,0.014111,77.9,32,16934281.0,2023-11-21,1,14.0,1,14.0
liq,1700574494220,SELL,130.0,37052.3,37052.3,37052.3,34.375,81.8436,-78.1029,0.016722,83.0974,32,16983408.0,2023-11-21,2,133.0,2,133.0
liq,1700574627421,SELL,33.0,37038.4,37038.4,37038.4,40.625,85.6272,-74.3794,0.018988,86.6936,32,17019765.0,2023-11-21,2,56.0,2,56.0
liq,1700575177214,SELL,9.0,37026.7,37026.7,37026.8,40.625,88.8141,-71.243,0.020346,89.2522,32,17143226.0,2023-11-21,1,9.0,1,9.0
liq,1700575267128,SELL,2.0,37007.1,37007.1,37007.1,46.875,94.1575,-65.9845,0.022537,94.4152,32,17175310.0,2023-11-21,1,2.0,1,2.0
liq,1700575336233,SELL,1.0,36977.0,36977.0,36977.1,53.125,102.3743,-57.898,0.024762,102.1621,32,17255982.0,2023-11-21,6,121.0,6,121.0
liq,1700575756285,SELL,39.0,36910.5,36910.5,36910.5,43.75,120.5753,-39.9857,0.023215,118.7793,32,17501113.0,2023-11-21,3,46.0,3,46.0
liq,1700576041025,SELL,36.0,36880.4,36880.4,36880.8,7.4074,138.9641,-1.9225,0.003036,134.262,27,16627814.0,2023-11-21,2,40.0,2,40.0
liq,1700577140086,SELL,5.0,36850.0,36850.0,36850.0,3.7037,147.3284,-3.6708,0.001857,143.8058,27,16301673.0,2023-11-21,1,5.0,1,5.0
liq,1700577308061,SELL,1.0,36815.2,36815.2,36815.3,0.0,156.9202,-4.2174,0.000841,153.0422,27,16311849.0,2023-11-21,1,1.0,1,1.0
liq,1700577453632,SELL,1497.0,36809.1,36809.1,36809.1,0.0,158.6034,-2.5609,0.002753,154.0144,27,16363943.0,2023-11-21,1,1497.0,1,1497.0
liq,1700577606120,SELL,14.0,36784.8,36784.8,36784.9,3.7037,165.3142,4.0434,0.006668,160.0912,27,16407701.0,2023-11-21,2,31.0,2,31.0
liq,1700577826165,SELL,16.0,36780.0,36780.0,36780.1,0.0,166.6408,-4.6464,0.000495,160.9281,28,16395045.0,2023-11-21,8,4666.0,8,4666.0
liq,1700577993335,SELL,15.0,36630.6,36630.6,36630.7,0.0,197.9081,-3.9241,0.001124,198.5307,32,16692936.0,2023-11-21,3,34.0,3,34.0
liq,1700578087773,SELL,71.0,36625.8,36625.8,36625.9,0.0,199.2446,-2.614,0.002883,198.4584,32,16802013.0,2023-11-21,1,71.0,1,71.0
liq,1700578151560,SELL,725.0,36607.4,36607.4,36607.4,6.25,204.3711,2.411,0.005362,202.5212,32,16886304.0,2023-11-21,2,735.0,2,735.0
liq,1700578298699,SELL,195.0,36569.1,36569.1,36569.2,2.9412,215.0585,2.8839,0.001664,211.5331,34,17004376.0,2023-11-21,2,372.0,2,372.0
liq,1700578413564,SELL,12.0,36558.8,36558.8,36558.8,0.0,217.9364,-4.2936,0.00099,213.4475,34,17045158.0,2023-11-21,1,12.0,1,12.0
liq,1700578491327,SELL,5.0,36548.5,36548.5,36548.6,0.0,220.816,-1.4766,0.001482,215.3319,34,17112504.0,2023-11-21,2,32.0,2,32.0
liq,1700578630813,SELL,3.0,36470.5,36470.5,36473.8,0.0,242.6754,-0.1024,0.000908,234.5257,36,17191114.0,2023-11-21,3,885.0,3,885.0
liq,1700578984500,SELL,5.0,36461.5,36461.5,36461.5,5.4054,255.4489,2.3659,0.004066,232.2104,37,17104712.0,2023-11-21,7,1070.0,7,1070.0
liq,1700579404495,SELL,75.0,36391.4,36391.4,36390.1,23.8095,275.2038,-18.3533,0.008898,233.6883,42,18380448.0,2023-11-21,1,75.0,1,75.0
liq,1700579573052,SELL,194.0,36280.2,36280.2,36280.3,7.1429,306.6976,2.2386,0.004875,258.8231,42,18813777.0,2023-11-21,4,609.0,4,609.0
liq,1700579841701,SELL,290.0,36314.9,36314.9,36315.0,23.2558,296.8492,-17.3016,0.011215,243.7701,43,19071312.0,2023-11-21,2,305.0,2,305.0
liq,1700580238480,BUY,71.0,36476.4,36476.4,36477.1,41.8605,251.2597,-61.5002,0.017036,193.9371,43,19344590.0,2023-11-21,1,71.0,1,71.0
control,1700580575246,,,36497.8,,36497.8,74.4186,245.249,62.5749,0.025616,184.5094,43,19626610.0,2023-11-21,,,,
liq,1700580930548,SELL,93.0,36382.3,36382.3,36382.3,74.4186,277.7738,-35.795,0.027248,214.9077,43,19734646.0,2023-11-21,1,93.0,1,93.0
liq,1700581602544,BUY,211.0,36663.8,36663.8,36663.6,37.2093,198.8624,17.0153,0.016617,132.8503,43,19990104.0,2023-11-21,8,1106.0,8,1106.0
liq,1700581831040,BUY,1.0,37098.7,37098.7,37098.6,27.907,79.3033,-90.5124,0.0147,10.0404,43,21143192.0,2023-11-21,2,3.0,2,3.0
liq,1700581941223,BUY,53.0,37162.9,37162.9,37162.9,48.8372,61.891,-107.6314,0.020393,-7.6671,43,21534159.0,2023-11-21,3,95.0,3,95.0
liq,1700582152270,SELL,1.0,36991.8,36991.8,36988.1,44.186,108.4308,-61.8757,0.019618,38.1742,43,21952458.0,2023-11-21,1,1.0,1,1.0
liq,1700582608788,SELL,10.0,36865.2,36865.2,36869.5,27.907,143.1445,-27.7469,0.015832,69.2963,43,21881445.0,2023-11-21,1,10.0,1,10.0
liq,1700582707235,SELL,2.0,36802.7,36802.7,36802.8,18.6047,160.37,-10.8115,0.01246,84.9902,43,21845848.0,2023-11-21,2,6.0,2,6.0
liq,1700583077410,BUY,8.0,36969.9,36969.9,36969.9,69.7674,114.4188,-65.9227,0.027594,37.3843,43,21881483.0,2023-11-21,1,8.0,1,8.0
liq,1700583140308,BUY,16.0,37049.2,37049.2,37048.7,81.3953,92.7699,-87.1856,0.034784,15.743,43,21888533.0,2023-11-21,1,16.0,1,16.0
control,1700584224951,,,36970.5,,36970.5,74.4186,114.2546,-66.0839,0.031527,35.2156,43,22009277.0,2023-11-21,,,,
control,1700584535781,,,36922.9,,36922.9,83.7209,127.2936,-53.2774,0.037853,47.7765,43,22005199.0,2023-11-21,,,,
liq,1700585381594,BUY,8.0,37092.6,37092.6,37092.6,60.4651,80.9609,-98.784,0.024935,1.1007,43,22087267.0,2023-11-21,1,8.0,1,8.0
liq,1700585494355,BUY,24.0,37176.6,37176.6,37175.5,58.1395,58.1831,-121.1557,0.024509,-21.5511,43,22231025.0,2023-11-21,5,86.0,5,86.0
liq,1700586303631,BUY,61.0,37256.6,37256.6,37256.5,44.186,36.5855,137.4042,0.019475,-42.8442,43,22503303.0,2023-11-21,2,106.0,2,106.0
liq,1700586886406,BUY,3.0,37292.0,37292.0,37290.9,30.2326,27.0581,127.7811,0.016368,-52.329,43,22498170.0,2023-11-21,4,629.0,4,629.0
liq,1700586966039,BUY,1.0,37383.4,37383.4,37383.4,97.6744,2.5426,103.0193,0.055371,-76.4055,43,22578232.0,2023-11-21,1,1.0,1,1.0
liq,1700587193026,BUY,613.0,37429.8,37429.8,37416.7,88.3721,0.133,90.4951,0.040575,-87.9388,43,22826574.0,2023-11-21,5,682.0,5,682.0
liq,1700587946142,SELL,170.0,37233.2,37233.2,37233.3,32.5581,42.8932,-136.173,0.016701,-32.1792,43,22332390.0,2023-11-21,1,170.0,1,170.0
liq,1700588242650,SELL,1.0,37095.0,37095.0,37096.1,62.7907,80.3087,-99.4246,0.026177,3.8822,43,22040525.0,2023-11-21,3,96.0,3,96.0
liq,1700588499794,SELL,13.0,36915.7,36915.7,36917.3,79.0698,129.2688,-51.3374,0.033778,51.1487,43,22026501.0,2023-11-21,2,73.0,2,73.0
liq,1700588657089,SELL,12.0,36860.7,36860.7,36860.7,46.5116,144.3828,-36.4929,0.020743,65.5394,43,22118018.0,2023-11-21,1,12.0,1,12.0
liq,1700588732022,SELL,68.0,36738.4,36738.4,36738.5,11.6279,46.7584,-13.3117,0.010445,98.2083,43,22272797.0,2023-11-21,5,155.0,5,155.0
liq,1700588895440,BUY,7.0,36951.2,36951.2,36951.2,81.3953,-11.1003,-70.8245,0.035593,36.1177,43,22378508.0,2023-11-21,1,7.0,1,7.0
liq,1700589003105,BUY,74.0,36985.5,36985.5,36984.6,72.093,-20.3639,-188.5005,0.030573,25.7611,43,22334537.0,2023-11-21,1,74.0,1,74.0
control,1700589856018,,,36799.4,,36799.4,39.5349,30.1046,-148.7335,0.019836,71.3192,43,22274896.0,2023-11-21,,,,
liq,1700590253605,SELL,62.0,36736.5,36736.5,36736.6,20.9302,47.2781,-131.8663,0.013408,86.7317,43,22317364.0,2023-11-21,1,62.0,1,62.0
control,1700590653357,,,36842.7,,36842.7,53.4884,18.3165,-160.3114,0.024776,56.4143,43,22381731.0,2023-11-21,,,,
control,1700591296404,,,36912.7,,36912.7,95.3488,-0.6819,-178.9711,0.044042,35.1687,43,22166215.0,2023-11-21,,,,
control,1700592250829,,,36902.3,,36902.3,97.6744,2.1362,-176.2032,0.04753,36.6495,43,22148349.0,2023-11-21,,,,
control,1700592649094,,,36870.0,,36870.0,83.7209,10.8986,-167.5971,0.035199,44.7742,43,22123704.0,2023-11-21,,,,
control,1700592726647,,,36890.1,,36890.1,83.7209,5.444,-172.9544,0.035368,39.1393,43,22104985.0,2023-11-21,,,,
control,1700592856547,,,36897.2,,36897.2,97.6744,3.5187,-174.8454,0.048951,36.8506,43,22074835.0,2023-11-21,,,,
liq,1700593749622,SELL,132.0,36777.2,36777.2,36777.2,34.8837,36.1591,-142.787,0.018905,68.3255,43,22008344.0,2023-11-21,1,132.0,1,132.0
liq,1700594319153,BUY,25.0,37080.3,37080.3,37077.9,60.4651,-35.9239,165.2622,0.02684,-14.7783,43,22069574.0,2023-11-21,1,25.0,1,25.0
liq,1700594571203,BUY,4.0,37115.3,37115.3,37115.2,58.1395,-15.4262,155.6763,0.025462,-24.397,43,22164597.0,2023-11-21,1,4.0,1,4.0
control,1700596870918,,,36973.3,,36973.3,87.8049,2.9049,184.4958,0.042059,8.838,41,21933030.0,2023-11-21,,,,
control,1700596934051,,,36946.3,,36946.3,95.122,0.2147,-178.0905,0.048299,16.1077,41,21931977.0,2023-11-21,,,,
control,1700597036333,,,36932.8,,36932.8,95.122,3.8701,-174.5003,0.04874,19.5096,41,21905283.0,2023-11-21,,,,
control,1700597918386,,,37044.5,,37044.5,90.2439,3.6565,164.9211,0.045975,-11.8547,41,21941828.0,2023-11-21,,,,
control,1700598686998,,,36981.7,,36981.7,87.8049,0.6328,182.1825,0.042954,4.6081,41,21971429.0,2023-11-21,,,,
liq,1700599300320,BUY,55.0,37141.3,37141.3,37144.7,56.0976,-22.4157,138.4286,0.026832,-38.6305,41,22082657.0,2023-11-21,1,55.0,1,55.0
liq,1700599362720,BUY,6.0,37171.6,37171.6,37172.3,80.4878,-30.5488,130.1644,0.033778,-46.6646,41,22148418.0,2023-11-21,1,6.0,1,6.0
control,1700599978441,,,36984.3,,36984.3,87.8049,-0.0702,181.4667,0.044344,3.4994,41,22215154.0,2023-11-21,,,,
liq,1700600501523,SELL,1.0,36897.3,36897.3,36894.6,97.561,3.4916,-165.0469,0.054749,26.3502,41,22195834.0,2023-11-21,1,1.0,1,1.0
control,1700601854989,,,36926.6,,36926.6,97.561,-4.4458,-172.8506,0.057153,16.9211,41,22102151.0,2023-11-21,,,,
control,1700602602339,,,36946.2,,36946.2,95.122,0.2418,-178.0639,0.056618,11.0795,41,22049174.0,2023-11-21,,,,
liq,1700603242987,SELL,30.0,36782.2,36782.2,36781.5,60.9756,24.7701,-134.271,0.027578,55.2871,41,22088469.0,2023-11-21,1,30.0,1,30.0
liq,1700603355839,SELL,258.0,36723.6,36723.6,36724.0,24.3902,40.7666,-118.5283,0.016549,71.1064,41,22145260.0,2023-11-21,1,258.0,1,258.0
control,1700603952484,,,36839.9,,36839.9,68.2927,9.0689,-149.7231,0.029892,38.6291,41,22197152.0,2023-11-21,,,,
control,1700604225107,,,36844.9,,36844.9,70.7317,7.7106,-151.0598,0.030809,36.7873,41,22143972.0,2023-11-21,,,,
control,1700604490742,,,36874.9,,36874.9,87.8049,-0.4313,-159.0725,0.042868,28.2872,41,22118076.0,2023-11-21,,,,
control,1700604983222,,,36784.0,,36784.0,73.1707,24.2795,-134.7538,0.031304,52.3118,41,22061380.0,2023-11-21,,,,
control,1700605122371,,,36735.1,,36735.1,31.7073,37.6233,-121.6217,0.018406,65.4015,41,22052221.0,2023-11-21,,,,
liq,1700605507867,SELL,88.0,36655.8,36655.8,36661.9,39.0244,59.3384,-100.2511,0.019271,86.6838,41,22102562.0,2023-11-21,3,243.0,3,243.0
liq,1700605718586,SELL,74.0,36623.1,36623.1,36623.1,34.1463,68.3202,-91.4118,0.018343,94.8109,41,22222131.0,2023-11-21,7,513.0,7,513.0
liq,1700605883108,SELL,4.0,36516.8,36516.8,36516.8,65.8537,97.629,-62.568,0.028987,123.2714,41,22391959.0,2023-11-21,7,208.0,7,208.0
control,1700606610518,,,36515.0,,36515.0,80.4878,98.1267,-62.0782,0.033085,121.4785,41,22636571.0,2023-11-21,,,,
liq,1700607384334,SELL,2.0,36369.1,36369.1,36369.1,19.5122,138.6368,-22.2107,0.015623,161.0255,41,22694236.0,2023-11-21,3,14.0,3,14.0
liq,1700607763608,SELL,3.0,36278.4,36278.4,36278.5,14.6341,163.9845,-7.2579,0.013546,181.9626,41,23252405.0,2023-11-21,1,3.0,1,3.0
liq,1700607904270,SELL,11.0,36263.0,36263.0,36263.0,4.878,168.3009,-3.0142,0.002192,184.6554,41,23389326.0,2023-11-21,3,116.0,3,116.0
liq,1700608000142,SELL,10.0,36202.3,36202.3,36202.1,2.439,185.35,3.7439,0.001995,200.2055,41,23571545.0,2023-11-21,1,10.0,1,10.0
liq,1700608940093,SELL,16.0,36218.6,36218.6,36222.1,4.878,180.7662,-0.7583,0.003583,191.3363,41,23815477.0,2023-11-21,9,254.0,9,254.0
liq,1700609416503,SELL,583.0,36065.3,36065.3,36063.9,2.2222,224.0408,1.678,0.000981,228.9107,45,24411485.0,2023-11-21,8,853.0,8,853.0
liq,1700609866594,SELL,5.0,35972.8,35972.8,35972.8,2.0833,250.3307,-2.626,0.001347,248.5983,48,25020281.0,2023-11-21,1,5.0,1,5.0
liq,1700610385051,SELL,407.0,35919.0,35919.0,35919.0,2.0408,265.6838,2.3459,0.000464,260.3167,49,25331185.0,2023-11-21,3,606.0,3,606.0
liq,1700610918355,SELL,1.0,35885.7,35885.7,35885.7,2.0,275.2098,1.6259,0.001799,265.9274,50,25689354.0,2023-11-21,2,29.0,2,29.0
liq,1700610998042,SELL,1.0,35854.6,35854.6,35854.6,1.9608,284.1225,0.301,0.000355,272.7704,51,25893267.0,2023-11-21,7,1324.0,7,1324.0
liq,1700611197324,SELL,118.0,35721.7,35721.7,35718.9,1.8182,322.3838,-2.5435,0.000334,307.5201,55,26189918.0,2023-11-21,1,118.0,1,118.0
liq,1700611202093,SELL,2.0,35714.9,35714.9,35714.9,1.8182,324.3491,-0.64,0.000634,309.34,55,26201809.0,2023-11-22,6,196.0,6,196.0
liq,1700612958379,BUY,1.0,36104.5,36104.5,36104.4,29.3103,212.9401,-98.6506,0.010325,185.7947,58,27190622.0,2023-11-22,1,1.0,1,1.0
control,1700616066894,,,36096.3,,36096.3,55.1724,113.6672,-96.4014,0.017527,182.1223,58,27426780.0,2023-11-22,,,,
control,1700616292346,,,36064.5,,36064.5,50.0,122.585,-87.6688,0.016369,190.8767,58,27436224.0,2023-11-22,,,,
control,1700616449232,,,36089.8,,36089.8,55.1724,115.4887,-94.6177,0.017869,183.5734,58,27446919.0,2023-11-22,,,,
control,1700616535108,,,36103.5,,36103.5,55.1724,111.6503,-98.3764,0.017937,179.6693,58,27444922.0,2023-11-22,,,,
control,1700618073820,,,36140.0,,36140.0,31.0345,101.4379,-108.3766,0.012432,166.7013,58,27469529.0,2023-11-22,,,,
control,1700618109921,,,36151.7,,36151.7,31.0345,98.1687,-111.5779,0.012529,163.3626,58,27468238.0,2023-11-22,,,,
control,1700619347031,,,36075.9,,36075.9,63.1579,119.3862,-90.8011,0.020453,181.6522,57,27388992.0,2023-11-22,,,,
liq,1700621521603,BUY,16.0,36235.5,36235.5,36234.4,21.8182,74.8152,-134.4464,0.010661,132.4641,55,27271050.0,2023-11-22,1,16.0,1,16.0
liq,1700622952424,BUY,24.0,36339.7,36339.7,36339.7,70.9091,45.9268,-162.7348,0.023611,101.1551,55,27343772.0,2023-11-22,1,24.0,1,24.0
control,1700624668712,,,36346.0,,36346.0,68.5185,44.1855,-134.9037,0.023766,97.9697,54,27416510.0,2023-11-22,,,,
control,1700625363788,,,36378.4,,36378.4,70.3704,35.2397,-143.6899,0.025244,87.7929,54,27330162.0,2023-11-22,,,,
control,1700627897252,,,36452.9,,36452.9,57.4074,-15.2538,-193.2832,0.020583,65.0086,54,27431437.0,2023-11-22,,,,
control,1700628369662,,,36459.0,,36459.0,57.4074,-16.9244,-194.9239,0.021453,62.8755,54,27482045.0,2023-11-22,,,,
control,1700629725404,,,36477.8,,36477.8,62.963,-22.0695,-199.9773,0.022859,56.5321,54,27569155.0,2023-11-22,,,,
control,1700634098373,,,36462.9,,36462.9,72.2222,-17.9921,-195.9727,0.026362,57.0173,54,27602122.0,2023-11-22,,,,
control,1700634508008,,,36447.3,,36447.3,87.037,-13.7197,-191.7764,0.033203,61.1622,54,27602413.0,2023-11-22,,,,
control,1700634812821,,,36486.2,,36486.2,79.6296,-24.3666,-202.2335,0.027248,50.2284,54,27660058.0,2023-11-22,,,,
liq,1700635350061,BUY,2.0,36559.6,36559.6,36559.6,70.3704,-44.3945,-221.9043,0.02586,29.3909,54,27696573.0,2023-11-22,1,2.0,1,2.0
control,1700636501570,,,36547.2,,36547.2,81.4815,-41.0167,-218.5867,0.028613,32.4151,54,27767178.0,2023-11-22,,,,
control,1700637880176,,,36509.8,,36509.8,83.3333,-30.8149,-208.5668,0.031231,41.3666,54,27716418.0,2023-11-22,,,,
control,1700638329211,,,36555.0,,36555.0,83.3333,-43.1417,-220.6738,0.031524,28.7445,54,27720256.0,2023-11-22,,,,
control,1700639897260,,,36465.0,,36465.0,79.6296,-8.5856,-196.5373,0.029549,52.7088,54,27830206.0,2023-11-22,,,,
control,1700642984951,,,36491.9,,36491.9,83.3333,-15.9507,-203.7639,0.034307,43.1536,54,27831270.0,2023-11-22,,,,
control,1700643497845,,,36564.5,,36564.5,57.4074,-35.7744,-223.2147,0.021145,22.9282,54,27898379.0,2023-11-22,,,,
control,1700643827862,,,36555.7,,36555.7,87.037,-33.3757,-220.8611,0.035304,25.0929,54,27900937.0,2023-11-22,,,,
control,1700644621977,,,36560.0,,36560.0,87.037,-34.5479,-222.0113,0.036693,23.5179,54,27924339.0,2023-11-22,,,,
liq,1700645887066,BUY,51.0,36607.9,36607.9,36607.2,51.8519,-17.7002,-234.8054,0.017258,10.0412,54,27981992.0,2023-11-22,2,236.0,2,236.0
liq,1700645974467,BUY,133.0,36653.9,36653.9,36653.8,53.7037,-30.2278,222.0304,0.018638,-2.5313,54,28033622.0,2023-11-22,3,267.0,3,267.0
liq,1700646257859,BUY,15.0,36688.9,36688.9,36688.9,37.037,-39.7387,212.279,0.012505,-12.1572,54,28119273.0,2023-11-22,1,15.0,1,15.0
liq,1700647258511,BUY,4.0,36721.8,36721.8,36721.7,50.0,-48.6623,203.1295,0.017414,-21.3896,54,28209118.0,2023-11-22,4,161.0,4,161.0
liq,1700647423027,BUY,826.0,36770.0,36770.0,36770.0,53.7037,38.1243,189.7547,0.021159,-34.4627,54,28268437.0,2023-11-22,1,826.0,1,826.0
control,1700648438078,,,36618.1,,36618.1,50.0,-20.4808,232.0241,0.01852,6.7408,54,28400911.0,2023-11-22,,,,
control,1700648662784,,,36602.2,,36602.2,51.8519,-16.1457,-233.2847,0.018906,10.9996,54,28400045.0,2023-11-22,,,,
control,1700649111136,,,36577.0,,36577.0,62.963,-9.2673,-226.5558,0.02371,17.8183,54,28415292.0,2023-11-22,,,,
control,1700650711426,,,36680.5,,36680.5,48.1481,-37.4577,214.6176,0.017922,-11.071,54,28505745.0,2023-11-22,,,,
control,1700651109756,,,36629.6,,36629.6,50.0,-23.6139,228.8117,0.020012,2.7087,54,28520966.0,2023-11-22,,,,
control,1700651209541,,,36613.2,,36613.2,50.0,-19.1452,233.3935,0.020318,7.1691,54,28527167.0,2023-11-22,,,,
control,1700652530083,,,36550.3,,36550.3,94.4444,-1.969,-219.4163,0.039279,22.7545,54,28456292.0,2023-11-22,,,,
liq,1700652955524,SELL,3.0,36531.6,36531.6,36531.6,94.4444,3.1488,-214.4098,0.039809,27.4595,54,28409892.0,2023-11-22,1,3.0,1,3.0
liq,1700653360465,SELL,183.0,36526.7,36526.7,36526.7,94.4444,4.4907,-213.0971,0.041201,28.632,54,28425656.0,2023-11-22,1,183.0,1,183.0
control,1700654590389,,,36483.1,,36483.1,83.3333,6.4404,-201.401,0.036617,39.7008,54,28541238.0,2023-11-22,,,,
