kind,time_ms,side,qty,p_liq,p_avg,p0,bin_pct,dist_node_bp,dist_gap_bp,vol_between_ratio,dist_vwap_bp,n_bins,total_qty,day,bundle_n_events,bundle_total_qty,bundle_n_events_dedup,bundle_total_qty_dedup
liq,1705692709147,BUY,5.0,41748.4,41748.4,41748.4,39.5349,-101.7796,27.6721,0.018585,-176.6321,43,13961564.0,2024-01-19,1,5.0,1,5.0
control,1705693699926,,,41833.3,,41833.3,44.186,-121.8679,27.3458,0.020692,-193.6272,43,14114976.0,2024-01-19,,,,
liq,1705694872268,BUY,41.0,41915.0,41915.0,41914.9,13.9535,-141.1222,7.8006,0.009838,-210.4195,43,14202711.0,2024-01-19,1,41.0,1,41.0
liq,1705694988399,BUY,13.0,41968.7,41968.7,41968.7,0.0,-153.7369,4.9904,0.000264,-222.3707,44,14227389.0,2024-01-19,6,339.0,6,339.0
control,1705695554331,,,42008.0,,42008.0,18.75,-221.7647,25.6473,0.00684,-226.1754,48,14486474.0,2024-01-19,,,,
liq,1705695976338,SELL,28.0,41934.9,41934.9,41935.0,16.6667,-204.7195,43.1238,0.00842,-206.5078,48,14602670.0,2024-01-19,2,29.0,2,29.0
liq,1705696103365,SELL,1.0,41813.3,41813.3,41811.1,72.9167,-176.2332,-67.6298,0.026622,-176.6023,48,14691380.0,2024-01-19,1,1.0,1,1.0
liq,1705696567630,BUY,224.0,42034.5,42034.5,42031.6,25.0,-227.9292,19.3268,0.011369,-226.7608,48,14739602.0,2024-01-19,1,224.0,1,224.0
liq,1705696779693,SELL,714.0,41863.9,41863.9,41868.1,52.0833,-188.107,60.1566,0.020249,-185.9091,48,14783465.0,2024-01-19,1,714.0,1,714.0
liq,1705697732799,SELL,1.0,41735.7,41735.7,41735.8,68.75,-157.9677,-49.1624,0.026716,-150.1159,48,15133598.0,2024-01-19,2,12.0,2,12.0
liq,1705697897540,SELL,21.0,41615.8,41615.8,41615.9,35.4167,-129.6116,-20.4929,0.015213,-120.8232,48,15214207.0,2024-01-19,6,677.0,6,677.0
control,1705699887133,,,41552.2,,41552.2,70.8333,-114.504,-15.203,0.026569,-100.297,48,15774351.0,2024-01-19,,,,
control,1705699975638,,,41546.4,,41546.4,20.8333,-113.1239,-13.8091,0.010857,-98.7396,48,15795885.0,2024-01-19,,,,
control,1705700552040,,,41655.1,,41655.1,60.4167,-138.924,-39.8683,0.024379,-124.163,48,15802421.0,2024-01-19,,,,
control,1705700585644,,,41627.5,,41627.5,70.8333,-132.3858,-33.2645,0.027327,-117.5315,48,15812239.0,2024-01-19,,,,
control,1705701131374,,,41597.1,,41597.1,75.0,-125.1744,-25.9806,0.02906,-109.938,48,15808351.0,2024-01-19,,,,
control,1705701595782,,,41610.4,,41610.4,81.25,-128.3307,-29.1686,0.031426,-112.8853,48,15793059.0,2024-01-19,,,,
control,1705701619023,,,41591.6,,41591.6,79.1667,-123.8686,-24.6616,0.030396,-108.4215,48,15788394.0,2024-01-19,,,,
control,1705702314133,,,41562.2,,41562.2,83.3333,-116.8824,-17.6053,0.033996,-101.4009,48,15713624.0,2024-01-19,,,,
control,1705702496512,,,41600.9,,41600.9,79.1667,-126.0764,-76.6079,0.032113,-110.5982,48,15684182.0,2024-01-19,,,,
control,1705703667571,,,41595.0,,41595.0,95.8333,4.4765,-75.2004,0.042245,-106.7233,48,15195617.0,2024-01-19,,,,
control,1705706498872,,,41615.0,,41615.0,97.9167,-0.3316,-79.9702,0.05604,-103.1366,48,13898784.0,2024-01-19,,,,
control,1705708373938,,,41591.6,,41591.6,95.8333,-4.701,-74.389,0.054463,-91.2667,48,13090482.0,2024-01-19,,,,
liq,1705710936265,SELL,1.0,41473.0,41473.0,41473.1,33.3333,23.8825,-55.9489,0.011725,-37.1623,48,11295281.0,2024-01-20,2,98.0,2,98.0
control,1705713129702,,,41578.9,,41578.9,95.3488,-1.648,139.2424,0.082877,-25.2464,43,10069537.0,2024-01-20,,,,
control,1705716701305,,,41524.9,,41524.9,73.3333,11.3541,-88.211,0.057838,34.2222,30,7719961.0,2024-01-20,,,,
control,1705719797022,,,41559.1,,41559.1,94.7368,3.1155,-36.7971,0.177338,34.6582,19,5575417.0,2024-01-20,,,,
liq,1705721002950,SELL,14.0,41501.8,41501.8,41501.8,47.3684,16.9265,-23.0413,0.039922,49.9055,19,5201165.0,2024-01-20,1,14.0,1,14.0
control,1705726529147,,,41632.9,,41632.9,90.0,-4.631,-54.4582,0.266858,-10.711,10,3371496.0,2024-01-20,,,,
control,1705730014542,,,41606.3,,41606.3,75.0,-8.2324,-48.0998,0.302566,-8.4875,8,2367405.0,2024-01-20,,,,
control,1705731295579,,,41616.5,,41616.5,87.5,-0.6921,-50.539,0.313309,-10.9444,8,2243561.0,2024-01-20,,,,
liq,1705742390772,SELL,17.0,41489.6,41489.6,41489.7,12.5,19.8719,70.0716,0.015729,25.2916,8,1620442.0,2024-01-20,1,17.0,1,17.0
liq,1705744490806,SELL,130.0,41446.9,41446.9,41445.2,11.1111,30.1947,80.4461,0.014383,33.8331,9,1545800.0,2024-01-20,1,130.0,1,130.0
control,1705745814534,,,41516.5,,41516.5,66.6667,13.3797,63.5468,0.189227,15.8603,9,1547245.0,2024-01-20,,,,
control,1705746872865,,,41536.8,,41536.8,66.6667,8.4859,58.6286,0.195439,10.8745,9,1551244.0,2024-01-20,,,,
control,1705750975100,,,41514.3,,41514.3,77.7778,23.9243,64.0801,0.217824,15.0869,9,1555162.0,2024-01-20,,,,
liq,1705760487142,SELL,12.0,41500.0,41500.0,41500.0,44.4444,17.3609,67.548,0.093835,17.9448,9,1713314.0,2024-01-20,1,12.0,1,12.0
liq,1705760570513,SELL,41.0,41468.1,41468.1,41468.2,33.3333,25.0669,75.2926,0.051649,25.2599,9,1739006.0,2024-01-20,1,41.0,1,41.0
liq,1705763108363,SELL,11.0,41453.9,41453.9,41454.0,33.3333,18.4825,78.7439,0.064811,26.0319,9,1859143.0,2024-01-20,1,11.0,1,11.0
control,1705769860531,,,41541.1,,41541.1,66.6667,7.4499,27.4748,0.286111,1.3797,6,1679734.0,2024-01-20,,,,
liq,1705781750427,BUY,12.0,41691.2,41691.2,41691.1,0.0,-28.5797,1.3645,0.003239,-29.841,7,1524377.0,2024-01-20,1,12.0,1,12.0
liq,1705783515342,BUY,52.0,41778.4,41778.4,41778.4,0.0,-49.3921,0.4606,0.015014,-47.3007,9,1590406.0,2024-01-20,1,52.0,1,52.0
liq,1705784848284,BUY,5.0,41826.7,41826.7,41826.7,0.0,-60.8827,-1.0987,0.002414,-56.3896,10,1586389.0,2024-01-20,1,5.0,1,5.0
liq,1705784918217,BUY,1.0,41819.4,41819.4,41816.5,9.0909,-59.1477,0.6467,0.014363,-53.8458,11,1608421.0,2024-01-20,3,29.0,3,29.0
control,1705786264438,,,41782.4,,41782.4,54.5455,-50.3447,19.5122,0.071808,-43.256,11,1586911.0,2024-01-20,,,,
control,1705790293112,,,41715.5,,41715.5,45.4545,-34.3882,35.5807,0.098143,-21.0259,11,1550701.0,2024-01-20,,,,
liq,1705792332034,SELL,8.0,41759.4,41759.4,41763.1,70.0,-44.8647,25.0307,0.28659,-26.0776,10,1528626.0,2024-01-20,1,8.0,1,8.0
control,1705802438542,,,41642.2,,41642.2,80.0,-6.8633,53.2457,0.180752,9.3333,10,1465626.0,2024-01-21,,,,
control,1705809369016,,,41656.9,,41656.9,87.5,-0.4,49.6981,0.264406,9.8696,8,1397593.0,2024-01-21,,,,
control,1705826074879,,,41668.9,,41668.9,80.0,-3.2798,-33.2101,0.436902,-7.3237,5,851537.0,2024-01-21,,,,
control,1705844053177,,,41799.6,,41799.6,87.5,-4.6115,5.3839,0.270661,-21.5915,8,1181349.0,2024-01-21,,,,
liq,1705846078700,BUY,21.0,41843.7,41843.7,41843.7,11.1111,-15.1458,-74.8458,0.014305,-28.2873,9,1319629.0,2024-01-21,1,21.0,1,21.0
liq,1705846437081,BUY,5.0,41849.3,41849.3,41849.3,11.1111,-16.4819,-76.1739,0.015743,-29.3594,9,1325183.0,2024-01-21,1,5.0,1,5.0
liq,1705846558802,BUY,16.0,41855.0,41855.0,41855.0,11.1111,-17.8415,-77.5254,0.022299,-30.4362,9,1337620.0,2024-01-21,1,16.0,1,16.0
liq,1705851503269,SELL,12.0,41646.2,41646.2,41646.2,28.5714,32.2056,-7.8231,0.099067,24.8117,7,1686681.0,2024-01-21,3,29.0,3,29.0
liq,1705854458227,SELL,8.0,41553.8,41553.8,41553.8,22.2222,54.5135,-5.603,0.037164,42.4159,9,1947793.0,2024-01-21,1,8.0,1,8.0
liq,1705854651540,SELL,10.0,41535.2,41535.2,41535.2,0.0,59.016,-1.1274,0.017771,45.9996,9,1983974.0,2024-01-21,4,170.0,4,170.0
control,1705858468124,,,41665.9,,41665.9,33.3333,27.4623,47.5273,0.08299,11.5819,9,2135069.0,2024-01-21,,,,
control,1705858723925,,,41645.0,,41645.0,33.3333,32.4947,52.5697,0.084868,16.6005,9,2129520.0,2024-01-21,,,,
control,1705861057131,,,41697.9,,41697.9,33.3333,19.767,39.8166,0.099417,3.5193,9,2147569.0,2024-01-21,,,,
control,1705872814075,,,41687.8,,41687.8,44.4444,-17.7942,42.249,0.111802,0.8254,9,1704873.0,2024-01-21,,,,
control,1705877493623,,,41639.6,,41639.6,87.5,3.7545,-26.1969,0.22305,7.2608,8,1566795.0,2024-01-21,,,,
liq,1705878661695,SELL,67.0,41607.9,41607.9,41607.9,75.0,11.3761,51.4817,0.235114,12.2716,8,1511370.0,2024-01-21,1,67.0,1,67.0
liq,1705879482307,SELL,9.0,41535.4,41535.4,41535.4,25.0,28.8509,69.0266,0.055364,26.6575,8,1476663.0,2024-01-21,1,9.0,1,9.0
liq,1705879810857,SELL,10.0,41508.1,41508.1,41508.1,0.0,35.4469,-4.5947,0.000992,32.1798,9,1478937.0,2024-01-21,3,54.0,3,54.0
control,1705882825939,,,41620.6,,41620.6,77.7778,8.3212,48.4146,0.19363,2.0146,9,1362877.0,2024-01-22,,,,
control,1705882937287,,,41609.2,,41609.2,77.7778,11.0633,51.1677,0.185917,4.8016,9,1348674.0,2024-01-22,,,,
liq,1705883958368,SELL,145.0,41472.5,41472.5,41472.5,30.0,44.0614,84.2979,0.054519,37.8466,10,1260837.0,2024-01-22,3,152.0,3,152.0
control,1705885691599,,,41652.7,,41652.7,90.0,0.6083,40.6707,0.223229,-8.3961,10,1512234.0,2024-01-22,,,,
liq,1705885999817,SELL,37.0,41479.0,41479.0,41479.0,40.0,42.4874,82.7177,0.092715,33.136,10,1548291.0,2024-01-22,2,334.0,2,334.0
liq,1705886220046,SELL,1.0,41336.5,41336.5,41340.2,15.3846,67.04,6.8486,0.021852,61.8618,13,1732672.0,2024-01-22,4,56.0,4,56.0
liq,1705886426447,SELL,135.0,41302.5,41302.5,41302.6,0.0,75.3271,-4.914,0.001529,64.3496,14,1917704.0,2024-01-22,2,140.0,2,140.0
liq,1705886599045,SELL,10.0,41271.3,41271.3,41266.0,13.3333,82.9438,-7.3506,0.016319,69.8854,15,1980920.0,2024-01-22,2,14.0,2,14.0
control,1705888181735,,,41394.5,,41394.5,53.3333,52.9345,-37.0911,0.073784,31.989,15,2275293.0,2024-01-22,,,,
control,1705888613462,,,41332.3,,41332.3,60.0,68.063,-22.0982,0.08015,45.8689,15,2307440.0,2024-01-22,,,,
control,1705888719674,,,41334.1,,41334.1,66.6667,67.6245,-22.5327,0.082323,45.3059,15,2311810.0,2024-01-22,,,,
control,1705889482218,,,41291.0,,41291.0,33.3333,17.8755,-12.1181,0.063437,54.1489,15,2365494.0,2024-01-22,,,,
control,1705889781634,,,41360.4,,41360.4,86.6667,1.0662,-28.8771,0.102736,36.8268,15,2376591.0,2024-01-22,,,,
control,1705890582620,,,41381.7,,41381.7,93.3333,-4.0816,-34.0095,0.12141,29.9235,15,2384277.0,2024-01-22,,,,
control,1705891489194,,,41348.4,,41348.4,93.3333,3.9687,-25.9833,0.130727,36.6157,15,2426610.0,2024-01-22,,,,
control,1705891709035,,,41280.9,,41280.9,60.0,10.3162,-9.6744,0.082537,52.3656,15,2456244.0,2024-01-22,,,,
control,1705892395289,,,41303.8,,41303.8,86.6667,4.7662,-15.2133,0.111508,45.6215,15,2504960.0,2024-01-22,,,,
liq,1705893229207,SELL,22.0,41237.6,41237.6,41237.6,6.6667,20.8272,0.8155,0.014082,60.1623,15,2527231.0,2024-01-22,5,874.0,5,874.0
liq,1705893591740,SELL,1.0,41158.9,41158.9,41158.9,5.8824,39.988,-0.0717,0.006581,75.6647,17,2675004.0,2024-01-22,4,695.0,4,695.0
liq,1705893746863,SELL,566.0,41083.5,41083.5,41083.5,5.2632,58.4143,-1.7255,0.003597,91.9004,19,2744674.0,2024-01-22,4,966.0,4,966.0
control,1705894154849,,,41161.8,,41161.8,25.0,39.2807,-30.714,0.024378,68.7818,20,2860851.0,2024-01-22,,,,
liq,1705895294733,SELL,20.0,41047.4,41047.4,41047.4,5.0,67.2604,-2.9294,0.005312,93.7664,20,2945607.0,2024-01-22,1,20.0,1,20.0
control,1705896022728,,,41165.9,,41165.9,50.0,38.2808,-31.707,0.047805,63.1286,20,3003823.0,2024-01-22,,,,
liq,1705896758867,SELL,1.0,41027.3,41027.3,41027.4,10.0,72.1925,183.5422,0.021496,91.1991,20,3189256.0,2024-01-22,2,9.0,2,9.0
liq,1705897030817,SELL,1.0,40997.1,40997.1,40995.5,4.7619,69.5425,-0.6632,0.011282,95.1223,21,3305983.0,2024-01-22,2,5.0,2,5.0
liq,1705897441466,SELL,25.0,40980.2,40980.2,40980.3,14.2857,73.6951,185.0615,0.030729,96.6159,21,3369000.0,2024-01-22,1,25.0,1,25.0
liq,1705897771256,SELL,2.0,40941.4,40941.4,40939.7,13.0435,83.2419,-7.0552,0.018262,102.3041,23,3483974.0,2024-01-22,2,5.0,2,5.0
control,1705898340036,,,41018.2,,41018.2,65.2174,64.3627,-25.7654,0.054287,80.7001,23,3544124.0,2024-01-22,,,,
liq,1705899141777,SELL,2.0,40938.5,40938.5,40938.6,34.7826,13.65,-6.3473,0.035628,96.1885,23,3638423.0,2024-01-22,7,1702.0,7,1702.0
liq,1705899409645,SELL,20.0,40781.6,40781.6,40782.6,3.8462,52.1758,2.0653,0.00953,126.8443,26,3880129.0,2024-01-22,7,186.0,7,186.0
liq,1705899617535,SELL,4.0,40691.5,40691.5,40691.8,3.5714,74.4335,4.1937,0.010152,140.3818,28,4155853.0,2024-01-22,4,65.0,4,65.0
control,1705901638643,,,40992.0,,40992.0,90.0,0.5809,-88.976,0.063273,46.3183,30,4925893.0,2024-01-22,,,,
control,1705903239121,,,41073.6,,41073.6,86.2069,-19.2871,-108.666,0.058684,21.8496,29,5075856.0,2024-01-22,,,,
control,1705903531987,,,41055.6,,41055.6,82.7586,5.0689,-104.3293,0.057736,25.6597,29,5110122.0,2024-01-22,,,,
control,1705903797838,,,41092.3,,41092.3,96.5517,-3.8667,-113.1673,0.064139,16.3776,29,5145532.0,2024-01-22,,,,
liq,1705905540704,BUY,96.0,41144.2,41144.2,41144.2,59.2593,-16.476,13.5045,0.037414,1.8469,27,5272974.0,2024-01-22,4,214.0,4,214.0
control,1705907309115,,,41105.4,,41105.4,61.5385,-7.0524,-56.8676,0.046942,10.492,26,5535345.0,2024-01-22,,,,
control,1705908098233,,,41117.3,,41117.3,61.5385,-9.9445,-59.7453,0.047428,5.8497,26,5548194.0,2024-01-22,,,,
control,1705909467737,,,40987.0,,40987.0,92.3077,1.8008,-28.1447,0.085509,34.366,26,5653514.0,2024-01-22,,,,
liq,1705910133548,SELL,2.0,40920.8,40920.8,40920.9,42.3077,17.9813,-71.7313,0.028916,49.1747,26,5763191.0,2024-01-22,1,2.0,1,2.0
liq,1705910519343,SELL,1.0,40910.0,40910.0,40910.0,42.3077,20.626,-69.1103,0.029775,50.6965,26,5783203.0,2024-01-22,1,1.0,1,1.0
liq,1705910709710,SELL,3.0,40888.3,40888.3,40885.2,19.2308,25.9441,-63.8399,0.020396,55.2388,26,5819157.0,2024-01-22,1,3.0,1,3.0
liq,1705910857593,SELL,2.0,40852.0,40852.0,40852.7,34.6154,34.8529,-55.0109,0.024927,63.606,26,5832075.0,2024-01-22,2,11.0,2,11.0
control,1705911326654,,,40905.0,,40905.0,53.8462,21.8509,-67.8964,0.039326,47.9824,26,6028982.0,2024-01-22,,,,
control,1705911390229,,,40877.2,,40877.2,38.4615,28.6666,-61.1417,0.031823,54.5429,26,6025245.0,2024-01-22,,,,
control,1705911491238,,,40940.5,,40940.5,57.6923,13.1608,-76.5087,0.044611,38.7845,26,6041095.0,2024-01-22,,,,
liq,1705912414229,SELL,293.0,40766.0,40766.0,40766.1,57.6923,56.0224,-34.0309,0.046434,78.5627,26,6208524.0,2024-01-22,1,293.0,1,293.0
liq,1705912987816,SELL,245.0,40736.0,40736.0,40736.0,76.9231,13.2617,-26.6915,0.055262,81.2763,26,6267872.0,2024-01-22,2,307.0,2,307.0
control,1705913604202,,,40881.2,,40881.2,69.2308,-22.303,-62.1142,0.049576,41.4493,26,6208330.0,2024-01-22,,,,
control,1705913672181,,,40868.5,,40868.5,69.2308,-19.2024,-59.026,0.05031,44.5146,26,6212101.0,2024-01-22,,,,
control,1705913706885,,,40873.2,,40873.2,69.2308,-20.3501,-60.1691,0.050596,43.3374,26,6213533.0,2024-01-22,,,,
control,1705914453587,,,40851.2,,40851.2,80.7692,-14.9757,-54.8161,0.06435,46.2731,26,6191429.0,2024-01-22,,,,
control,1705914897752,,,40899.3,,40899.3,68.1818,23.2476,-66.5122,0.059535,31.7632,22,6113829.0,2024-01-22,,,,
control,1705914942883,,,40906.8,,40906.8,72.7273,21.4099,-68.3335,0.060403,29.7361,22,6109861.0,2024-01-22,,,,
control,1705914944638,,,40906.8,,40906.8,72.7273,21.4099,-68.3335,0.060404,29.7361,22,6109865.0,2024-01-22,,,,
liq,1705917183444,SELL,4.0,40735.0,40735.0,40736.4,60.0,63.6752,-26.4466,0.067263,60.1663,20,5719243.0,2024-01-22,2,16.0,2,16.0
liq,1705917478456,SELL,1.0,40581.3,40581.3,40582.7,17.3913,51.4332,-8.6649,0.007468,93.723,23,5992323.0,2024-01-22,2,75.0,2,75.0
control,1705918193637,,,40769.8,,40769.8,91.3043,4.9602,-54.86,0.082905,40.9763,23,6410372.0,2024-01-22,,,,
liq,1705918936343,SELL,7.0,40607.4,40607.4,40607.4,18.1818,34.9378,-15.0867,0.008778,79.0279,22,6504383.0,2024-01-22,3,122.0,3,122.0
liq,1705919155111,SELL,215.0,40545.6,40545.6,40545.6,9.0909,50.2332,0.1324,0.006346,93.4052,22,6548938.0,2024-01-22,18,1230.0,18,1230.0
control,1705919942358,,,40419.8,,40419.8,29.6296,81.5129,-28.7213,0.021412,112.0845,27,7224999.0,2024-01-22,,,,
liq,1705921713819,BUY,1.0,40785.1,40785.1,40785.0,92.0,1.207,-108.1491,0.07802,15.0868,25,7550524.0,2024-01-22,3,88.0,3,88.0
control,1705922432591,,,40751.4,,40751.4,88.0,-0.5219,-99.9689,0.078579,20.9444,25,7550204.0,2024-01-22,,,,
control,1705922920370,,,40769.5,,40769.5,88.0,-4.9612,-104.3641,0.08382,14.6759,25,7402930.0,2024-01-22,,,,
control,1705923185907,,,40856.4,,40856.4,72.0,-16.2465,104.2197,0.0576,-6.8851,25,7432522.0,2024-01-22,,,,
control,1705924432347,,,40806.5,,40806.5,96.0,-4.0379,-113.3366,0.098785,3.7646,25,7524965.0,2024-01-22,,,,
control,1705925010585,,,40751.0,,40751.0,92.0,-0.4237,-99.8717,0.100382,16.6744,25,7619402.0,2024-01-22,,,,
control,1705925095873,,,40789.4,,40789.4,92.0,0.1527,-109.1919,0.101774,7.025,25,7619565.0,2024-01-22,,,,
liq,1705925560533,SELL,6.0,40676.6,40676.6,40676.7,56.0,17.8661,-91.6721,0.045147,33.0888,25,7522930.0,2024-01-22,1,6.0,1,6.0
control,1705926171882,,,40699.8,,40699.8,84.0,12.1557,-97.3201,0.081143,25.7499,25,7413570.0,2024-01-22,,,,
control,1705926526066,,,40703.1,,40703.1,88.0,1.3426,-98.1229,0.084558,24.3608,25,7382033.0,2024-01-22,,,,
control,1705926914284,,,40718.8,,40718.8,88.0,-2.5136,-101.9408,0.087739,19.6374,25,7271876.0,2024-01-22,,,,
control,1705927457306,,,40815.0,,40815.0,84.0,-6.1196,84.1859,0.084914,-4.5221,25,7254871.0,2024-01-22,,,,
control,1705927531590,,,40829.4,,40829.4,84.0,-9.6444,80.6293,0.085564,-8.1464,25,7243728.0,2024-01-22,,,,
control,1705927725830,,,40855.8,,40855.8,80.0,-6.116,74.1155,0.061102,-14.8806,25,7231779.0,2024-01-22,,,,
control,1705928138060,,,40833.0,,40833.0,84.0,-10.5251,79.7406,0.085248,-9.8252,25,7074584.0,2024-01-22,,,,
liq,1705928650129,BUY,250.0,40936.2,40936.2,40936.1,56.0,-25.7443,54.3296,0.036592,-33.8727,25,6585728.0,2024-01-22,1,250.0,1,250.0
liq,1705928916250,BUY,2.0,41021.0,41021.0,41020.9,48.0,-46.3634,33.5449,0.032588,-53.6055,25,6527745.0,2024-01-22,5,138.0,5,138.0
liq,1705929105414,BUY,20.0,41167.9,41167.9,41167.9,16.0,-81.8811,27.7653,0.013845,-87.5558,25,6578276.0,2024-01-22,1,20.0,1,20.0
control,1705929987070,,,40995.9,,40995.9,76.0,-40.2692,69.8372,0.067384,-42.7248,25,6679200.0,2024-01-22,,,,
liq,1705930634735,SELL,3.0,40903.5,40903.5,40903.5,68.0,-17.7704,92.5848,0.047317,-20.3453,25,6652622.0,2024-01-22,1,3.0,1,3.0
liq,1705930929868,SELL,5.0,40878.2,40878.2,40878.3,72.0,-11.5923,98.8312,0.058196,-14.4726,25,6641693.0,2024-01-22,1,5.0,1,5.0
liq,1705932818372,SELL,1.0,40766.4,40766.4,40766.5,92.0,-4.2012,-103.6116,0.084279,10.809,25,6706758.0,2024-01-22,2,110.0,2,110.0
liq,1705933089740,SELL,4.0,40721.2,40721.2,40721.2,84.0,6.894,-92.6267,0.077997,21.5981,25,6750963.0,2024-01-22,8,305.0,8,305.0
control,1705934147990,,,40695.6,,40695.6,88.0,3.1858,-86.3944,0.082996,22.1393,25,7388771.0,2024-01-22,,,,
control,1705934501956,,,40689.2,,40689.2,91.6667,4.7592,-94.7403,0.09019,20.9176,24,7320997.0,2024-01-22,,,,
liq,1705936171430,SELL,1.0,40524.7,40524.7,40524.7,47.8261,45.3711,-44.5869,0.037714,56.0602,23,7687898.0,2024-01-22,1,1.0,1,1.0
liq,1705936652739,SELL,248.0,40456.3,40456.3,40456.3,39.1304,62.3549,-27.7552,0.035565,71.2694,23,7746005.0,2024-01-22,7,646.0,7,646.0
liq,1705937020307,SELL,1.0,40350.9,40350.9,40350.9,8.6957,88.6386,-1.7068,0.012206,94.5996,23,7981043.0,2024-01-22,5,4992.0,5,4992.0
control,1705938052524,,,40507.2,,40507.2,43.4783,49.7109,-50.2357,0.043454,49.7329,23,8394024.0,2024-01-22,,,,
liq,1705938412203,BUY,43.0,40615.5,40615.5,40615.5,39.1304,22.9136,-76.7665,0.04201,21.3407,23,8298164.0,2024-01-22,2,93.0,2,93.0
control,1705939094297,,,40677.6,,40677.6,73.913,7.6123,-91.9156,0.066954,4.8642,23,8489580.0,2024-01-22,,,,
liq,1705939744688,SELL,6.0,40663.5,40663.5,40663.5,73.913,11.0824,-88.48,0.071512,7.6891,23,8542870.0,2024-01-22,2,60.0,2,60.0
liq,1705939856529,SELL,1.0,40567.8,40567.8,40568.5,86.9565,4.6547,-65.0986,0.081911,30.7878,23,8489314.0,2024-01-22,1,1.0,1,1.0
liq,1705941188486,SELL,225.0,40366.5,40366.5,40366.8,47.8261,54.546,-15.5552,0.051008,76.4209,23,8616481.0,2024-01-22,2,257.0,2,257.0
control,1705942787818,,,40478.1,,40478.1,69.5652,26.8251,-43.0827,0.068206,44.9476,23,8708855.0,2024-01-22,,,,
liq,1705943464147,BUY,56.0,40580.2,40580.2,40580.2,91.3043,1.5976,-68.1344,0.084283,18.1538,23,8870721.0,2024-01-22,1,56.0,1,56.0
liq,1705943647305,BUY,150.0,40673.0,40673.0,40673.0,69.5652,8.7441,-90.7951,0.070815,-4.9525,23,8907788.0,2024-01-22,1,150.0,1,150.0
liq,1705943739914,BUY,6.0,40680.4,40680.4,40680.3,69.5652,6.9234,-92.5976,0.073169,-6.8335,23,8929760.0,2024-01-22,1,6.0,1,6.0
control,1705945408507,,,40764.2,,40764.2,86.9565,-3.6617,46.4201,0.085378,-28.9259,23,8961042.0,2024-01-22,,,,
control,1705945646839,,,40737.0,,40737.0,86.9565,3.0128,53.128,0.088304,-22.3217,23,8986370.0,2024-01-22,,,,
control,1705946098376,,,40705.1,,40705.1,95.6522,0.8512,61.0065,0.097558,-14.9031,23,8894592.0,2024-01-22,,,,
control,1705946156170,,,40686.1,,40686.1,86.9565,-4.474,65.7049,0.083472,-10.2567,23,8891824.0,2024-01-22,,,,
liq,1705949079318,SELL,2.0,40428.4,40428.4,40428.4,60.8696,29.1223,-30.8424,0.053003,57.3136,23,7619043.0,2024-01-22,2,17.0,2,17.0
liq,1705949173418,SELL,3.0,40407.6,40407.6,40407.7,60.8696,34.2848,-25.7107,0.056436,62.4077,23,7620094.0,2024-01-22,1,3.0,1,3.0
liq,1705949308059,SELL,10.0,40377.5,40377.5,40377.5,47.8261,41.7651,-18.2752,0.043719,69.6708,23,7620011.0,2024-01-22,12,576.0,12,576.0
liq,1705950018694,SELL,58.0,40249.6,40249.6,40249.7,56.0976,73.6745,-115.8247,0.01585,72.2594,41,9508147.0,2024-01-22,1,58.0,1,58.0
liq,1705950897591,SELL,469.0,40165.6,40165.6,40164.5,46.3415,54.4638,-95.1535,0.012811,89.6124,41,9908907.0,2024-01-22,17,1782.0,17,1782.0
liq,1705951710019,SELL,2.0,39830.0,39830.0,39830.1,31.7073,139.1808,-11.6971,0.012473,153.0881,41,11407342.0,2024-01-22,1,2.0,1,2.0
liq,1705951823097,SELL,147.0,39797.3,39797.3,39799.2,9.7561,147.5118,-3.4901,0.004486,160.5181,41,11473070.0,2024-01-22,11,1503.0,11,1503.0
liq,1705952184083,SELL,3.0,39698.4,39698.4,39698.4,36.5854,172.7921,-8.5902,0.016548,178.4596,41,11865030.0,2024-01-22,1,3.0,1,3.0
liq,1705952415079,SELL,41.0,39684.9,39684.9,39685.2,39.0244,176.2527,-15.1761,0.018102,178.959,41,12028779.0,2024-01-22,35,1396.0,35,1396.0
control,1705953440716,,,39720.6,,39720.6,60.4167,167.1065,-93.7027,0.022442,146.7252,48,13156310.0,2024-01-22,,,,
liq,1705954286797,BUY,32.0,40014.9,40014.9,40014.8,60.4167,92.3298,-166.5612,0.023915,66.0689,48,13459577.0,2024-01-22,1,32.0,1,32.0
control,1705954915664,,,40092.2,,40092.2,72.9167,72.8713,-185.5206,0.028091,44.6263,48,13704638.0,2024-01-22,,,,
liq,1705955272479,BUY,146.0,40170.1,40170.1,40168.1,20.8333,53.3374,195.0027,0.009346,24.3786,48,13809419.0,2024-01-22,3,170.0,3,170.0
control,1705955847824,,,40235.7,,40235.7,52.0833,36.9465,178.3808,0.018241,7.378,48,14050576.0,2024-01-22,,,,
control,1705955941167,,,40240.0,,40240.0,52.0833,35.874,177.2932,0.018484,6.2907,48,14064152.0,2024-01-22,,,,
control,1705956411904,,,40224.1,,40224.1,52.0833,39.841,181.3161,0.021218,9.4905,48,14134862.0,2024-01-22,,,,
control,1705956459006,,,40248.7,,40248.7,50.0,33.7047,175.0933,0.018847,3.2173,48,14128056.0,2024-01-22,,,,
